Date/Time;Cyano;Total Conc.;Turbidity;Depth;Longitude;Latitude;Sensor temp.;LED 1 [470 nm];LED 2 [610 nm];LED 3 [525 nm];LED 4 [700 nm];Cyano;Total cell count;Raw depth data
7/9/2018 3:14:32 PM;7.40;8.20;3.70;0.00;-71.431845;41.789826;27.10;22433.00;45530.00;30205.00;56983.00;7400;7784;0.00
7/9/2018 3:21:48 PM;5.30;6.10;2.50;0.00;-71.430283;41.791090;26.40;20682.00;34504.00;22736.00;42867.00;5300;5660;0.00
7/9/2018 3:22:19 PM;7.90;9.70;4.00;0.00;-71.430283;41.791196;27.10;26006.00;48549.00;31173.00;59922.00;7900;8710;0.00
7/9/2018 3:27:40 PM;7.20;8.30;4.10;0.00;-71.432066;41.793408;25.70;23149.00;44583.00;29560.00;60547.00;7200;7711;0.00
7/9/2018 3:28:29 PM;6.70;7.50;3.80;0.00;-71.432096;41.793448;26.10;21542.00;41845.00;28232.00;57681.00;6700;7084;0.00
7/9/2018 3:29:10 PM;7.00;8.00;3.70;0.00;-71.432030;41.793426;26.40;22698.00;43573.00;28910.00;56781.00;7000;7458;0.00
7/9/2018 3:40:49 PM;7.50;10.30;4.30;0.00;-71.429881;41.799430;27.80;32094.00;47499.00;34257.00;62758.00;7500;8808;0.00
7/9/2018 3:41:22 PM;6.60;9.00;4.20;0.00;-71.430746;41.797676;28.40;28958.00;42633.00;30329.00;61838.00;6600;7696;0.00
7/9/2018 3:46:48 PM;7.80;9.50;4.70;0.00;-71.432283;41.798283;26.30;26716.00;48517.00;32199.00;67612.00;7800;8581;0.00
7/9/2018 3:47:42 PM;7.20;9.50;4.60;0.00;-71.432271;41.798283;26.80;29318.00;45959.00;31928.00;66607.00;7200;8251;0.00
7/9/2018 3:58:04 PM;6.10;7.60;3.90;0.00;-71.433326;41.793958;25.50;25675.00;39599.00;29354.00;59199.00;6100;6823;0.00
7/9/2018 3:58:43 PM;5.80;6.70;3.80;0.00;-71.433268;41.793966;26.10;21591.00;37786.00;26319.00;57660.00;5800;6221;0.00
7/9/2018 3:59:38 PM;6.70;7.60;3.80;0.00;-71.433293;41.793991;26.30;22183.00;42244.00;28385.00;57542.00;6700;7121;0.00
7/9/2018 5:43:07 PM;0.80;12.20;1.30;0.00;-71.415235;41.725261;30.30;82961.00;19965.00;55419.00;28601.00;800;6514;0.00
7/9/2018 5:44:06 PM;0.60;13.40;1.20;0.00;-71.415233;41.725215;29.30;89281.00;20031.00;56181.00;28106.00;600;6912;0.00
7/9/2018 5:52:28 PM;0.30;10.40;1.10;0.00;-71.413931;41.726803;26.40;73230.00;16195.00;46493.00;27178.00;300;5293;0.00
7/9/2018 5:53:14 PM;0.50;11.10;1.10;0.00;-71.413895;41.726731;26.80;76043.00;17655.00;48123.00;26654.00;500;5726;0.00
7/9/2018 6:00:24 PM;0.30;9.40;1.10;0.00;-71.410506;41.725693;26.50;68218.00;15506.00;44557.00;26366.00;300;4835;0.00
7/9/2018 6:00:54 PM;0.50;9.70;1.10;0.00;-71.410773;41.725920;27.30;68809.00;16610.00;44460.00;26637.00;500;5056;0.00
7/9/2018 6:01:37 PM;0.40;9.90;1.00;0.00;-71.410473;41.725720;27.30;70915.00;16520.00;46055.00;25782.00;400;5123;0.00
7/9/2018 6:11:26 PM;0.50;12.40;1.00;0.00;-71.411900;41.722901;26.90;84398.00;18459.00;53604.00;25648.00;500;6391;0.00
7/9/2018 6:12:20 PM;0.70;12.70;1.00;0.00;-71.411861;41.722895;27.30;84221.00;19640.00;53214.00;25854.00;700;6612;0.00
7/9/2018 6:35:21 PM;0.40;10.20;1.00;0.00;-71.411091;41.721406;27.40;73268.00;16714.00;47994.00;25181.00;400;5290;0.00
7/9/2018 6:36:27 PM;0.60;15.50;1.00;0.00;-71.411165;41.721481;27.40;101940.00;21577.00;64648.00;26041.00;600;7985;0.00
7/9/2018 6:43:20 PM;0.20;9.30;1.00;0.00;-71.414520;41.720516;27.00;68014.00;14887.00;43627.00;25137.00;200;4719;0.00
7/9/2018 6:44:00 PM;0.20;9.70;1.00;0.00;-71.414445;41.720470;27.50;70154.00;15501.00;45039.00;25253.00;200;4915;0.00
7/9/2018 6:50:15 PM;0.20;9.90;1.00;0.00;-71.414016;41.722526;26.90;72333.00;15445.00;47380.00;25368.00;200;5053;0.00
7/9/2018 6:50:41 PM;0.20;10.40;1.00;0.00;-71.414041;41.722501;27.70;74906.00;16118.00;48500.00;25427.00;200;5286;0.00
7/12/2018 7:58:46 PM;0.00;5.10;0.00;0.00;-71.573703;41.515346;28.70;46127.00;8932.00;31815.00;12228.00;0;2615;0.00
7/12/2018 7:59:11 PM;0.00;5.30;0.00;0.00;-71.573680;41.515328;29.40;47177.00;9390.00;32441.00;12404.00;0;2713;0.00
7/12/2018 8:09:55 PM;0.00;4.90;0.00;0.00;-71.571466;41.513655;29.90;43453.00;8166.00;28136.00;12156.00;0;2445;0.00
7/12/2018 8:10:19 PM;0.00;3.90;0.00;0.00;-71.571418;41.513490;30.60;39297.00;7402.00;27529.00;12456.00;0;2027;0.00
7/12/2018 8:22:45 PM;0.00;3.30;0.00;0.00;-71.569656;41.510258;32.30;36349.00;7078.00;26651.00;13314.00;0;1749;0.00
7/12/2018 8:23:08 PM;0.00;3.40;0.00;0.00;-71.569415;41.510171;33.00;36478.00;7778.00;26579.00;13078.00;0;1794;0.00
7/12/2018 8:36:16 PM;0.00;3.20;0.00;0.00;-71.570556;41.508345;31.00;35552.00;7097.00;26138.00;13439.00;0;1696;0.00
7/12/2018 8:36:38 PM;0.00;3.90;0.00;0.00;-71.570521;41.508300;31.70;39847.00;7910.00;28850.00;14630.00;0;2059;0.00
7/12/2018 8:44:30 PM;0.00;3.50;0.00;0.00;-71.572896;41.508138;30.30;37168.00;7706.00;26989.00;12909.00;0;1847;0.00
7/12/2018 8:44:53 PM;0.00;3.50;0.00;0.00;-71.572715;41.508756;31.10;36963.00;7264.00;27420.00;12529.00;0;1855;0.00
7/12/2018 8:59:23 PM;0.00;3.00;0.00;0.00;-71.572945;41.510878;30.30;34169.00;7080.00;24813.00;11842.00;0;1590;0.00
7/12/2018 8:59:46 PM;0.00;2.80;0.00;0.00;-71.573046;41.510773;30.90;32924.00;5876.00;24014.00;11853.00;0;1484;0.00
7/12/2018 9:21:47 PM;0.00;3.60;0.00;0.00;-71.575598;41.512921;33.70;37482.00;7914.00;26485.00;12348.00;0;1876;0.00
7/12/2018 9:22:10 PM;0.00;3.40;0.00;0.00;-71.575456;41.512833;34.20;36809.00;7514.00;26616.00;12293.00;0;1794;0.00
7/16/2018 3:58:41 PM;5.10;5.10;36.30;0.00;-71.435568;41.793220;22.90;2283.00;48161.00;11856.00;420119.00;5100;5100;0.00
7/16/2018 4:37:00 PM;35.70;52.60;30.80;0.00;-71.435531;41.793170;36.40;116217.00;203281.00;155869.00;364807.00;35700;44657;0.00
7/16/2018 5:18:09 PM;17.60;19.10;8.80;0.00;-71.435288;41.793161;35.40;31461.00;98211.00;54017.00;114205.00;17600;18323;0.00
7/16/2018 5:18:45 PM;17.50;19.10;9.80;0.00;-71.435331;41.793221;35.50;32719.00;97633.00;56448.00;125931.00;17500;18348;0.00
7/16/2018 5:32:15 PM;13.00;14.90;8.50;0.00;-71.431803;41.789860;32.30;30669.00;75655.00;44270.00;110771.00;13000;13887;0.00
7/16/2018 5:32:41 PM;13.60;14.90;8.60;0.00;-71.431880;41.789716;32.90;28741.00;77609.00;46890.00;112559.00;13600;14289;0.00
7/16/2018 5:43:47 PM;20.70;22.20;10.50;0.00;-71.430258;41.791393;31.30;32544.00;114037.00;59748.00;134034.00;20700;21415;0.00
7/16/2018 5:44:13 PM;24.60;25.80;13.40;0.00;-71.430286;41.791406;31.90;33566.00;133959.00;69212.00;167529.00;24600;25236;0.00
7/16/2018 5:51:36 PM;14.60;15.10;8.00;0.00;-71.432200;41.793641;31.70;24226.00;81605.00;46386.00;105867.00;14600;14865;0.00
7/16/2018 5:52:02 PM;15.10;16.40;8.10;0.00;-71.432216;41.793611;32.30;27094.00;85045.00;45738.00;107000.00;15100;15685;0.00
7/16/2018 6:04:17 PM;16.90;19.40;9.40;0.00;-71.430783;41.798100;31.90;36013.00;95642.00;54762.00;122055.00;16900;18097;0.00
7/16/2018 6:04:44 PM;16.30;18.30;9.80;0.00;-71.430713;41.798031;32.40;35273.00;92523.00;55805.00;125859.00;16300;17352;0.00
7/16/2018 6:12:57 PM;24.90;26.40;13.60;0.00;-71.432333;41.798446;29.80;35900.00;135875.00;70108.00;169438.00;24900;25679;0.00
7/16/2018 6:13:38 PM;24.90;26.80;13.00;0.00;-71.432331;41.798428;30.40;37681.00;135963.00;71100.00;162833.00;24900;25867;0.00
7/16/2018 6:26:29 PM;13.80;15.80;8.70;0.00;-71.433300;41.794066;30.10;31355.00;79615.00;46351.00;113102.00;13800;14748;0.00
7/16/2018 6:26:55 PM;14.50;16.80;8.60;0.00;-71.433291;41.794086;30.70;31746.00;83292.00;45958.00;112471.00;14500;15535;0.00
7/16/2018 7:47:59 PM;0.90;13.00;1.20;0.00;-71.415206;41.725210;30.40;87342.00;20980.00;58315.00;27741.00;900;6961;0.00
7/16/2018 7:48:30 PM;1.20;11.00;1.20;0.00;-71.415153;41.725196;30.60;72562.00;20417.00;48389.00;27827.00;1200;6066;0.00
7/16/2018 7:56:40 PM;0.40;13.20;1.10;0.00;-71.414180;41.726860;28.30;89359.00;18941.00;55802.00;26973.00;400;6712;0.00
7/16/2018 7:57:05 PM;0.70;11.90;1.20;0.00;-71.414113;41.726886;29.10;79293.00;19159.00;50157.00;27788.00;700;6212;0.00
7/16/2018 8:07:05 PM;1.30;15.40;1.30;0.00;-71.410363;41.725571;27.50;99230.00;24538.00;66325.00;29299.00;1300;8357;0.00
7/16/2018 8:07:31 PM;1.50;22.50;1.30;0.00;-71.410398;41.725665;28.20;140443.00;30696.00;91195.00;28947.00;1500;11974;0.00
7/16/2018 8:21:21 PM;1.70;25.10;1.40;0.00;-71.412033;41.722768;28.00;155277.00;33079.00;100916.00;29849.00;1700;13390;0.00
7/16/2018 8:22:07 PM;1.80;27.00;1.40;0.00;-71.412091;41.722708;28.40;165394.00;35180.00;106949.00;29959.00;1800;14372;0.00
7/16/2018 8:31:14 PM;1.30;14.90;1.60;0.00;-71.411286;41.721365;27.70;95167.00;24213.00;62436.00;32635.00;1300;8060;0.00
7/16/2018 8:31:47 PM;1.30;14.80;1.50;0.00;-71.411121;41.721511;28.30;93696.00;23760.00;60700.00;31614.00;1300;7983;0.00
7/16/2018 8:40:22 PM;1.80;18.20;1.60;0.00;-71.414503;41.720338;27.80;114211.00;28497.00;77787.00;32282.00;1800;10060;0.00
7/16/2018 8:40:45 PM;1.70;17.60;1.50;0.00;-71.414508;41.720476;28.50;112117.00;27561.00;77080.00;31609.00;1700;9743;0.00
7/16/2018 8:48:06 PM;2.10;22.50;1.60;0.00;-71.413891;41.722628;27.80;136890.00;32869.00;90824.00;32279.00;2100;12304;0.00
7/16/2018 8:48:39 PM;1.80;17.00;1.60;0.00;-71.413898;41.722645;28.40;105648.00;27607.00;70714.00;32238.00;1800;9392;0.00
7/18/2018 4:23:05 PM;17.60;19.30;8.60;0.00;-71.435426;41.793095;28.80;32716.00;98069.00;54683.00;111965.00;17600;18421;0.00
7/18/2018 4:23:32 PM;17.30;19.30;8.70;0.00;-71.435395;41.793058;29.60;32842.00;96977.00;53092.00;113393.00;17300;18224;0.00
7/18/2018 4:35:53 PM;23.00;26.70;9.30;0.00;-71.431778;41.789855;28.10;42677.00;126803.00;65737.00;120138.00;23000;24665;0.00
7/18/2018 4:36:22 PM;21.60;24.10;8.80;0.00;-71.431693;41.789636;28.80;37408.00;118853.00;62998.00;114798.00;21600;22741;0.00
7/18/2018 4:44:52 PM;21.80;23.60;10.00;0.00;-71.430230;41.791483;26.30;36165.00;119736.00;65364.00;128039.00;21800;22714;0.00
7/18/2018 4:45:16 PM;23.80;27.20;10.10;0.00;-71.430213;41.791418;27.10;44098.00;130861.00;71651.00;129389.00;23800;25426;0.00
7/18/2018 4:54:40 PM;23.00;23.80;10.30;0.00;-71.432100;41.793570;28.80;30057.00;124492.00;64896.00;131347.00;23000;23424;0.00
7/18/2018 4:55:03 PM;24.50;25.30;10.30;0.00;-71.432093;41.793566;29.60;31470.00;132483.00;67838.00;131340.00;24500;24924;0.00
7/18/2018 5:08:42 PM;19.50;23.00;9.30;0.00;-71.430618;41.797861;27.50;40421.00;109516.00;57722.00;120505.00;19500;21075;0.00
7/18/2018 5:09:05 PM;18.80;22.50;9.30;0.00;-71.430836;41.797896;28.30;41514.00;105868.00;59352.00;120458.00;18800;20505;0.00
7/18/2018 5:16:58 PM;19.60;21.90;9.50;0.00;-71.432285;41.798306;29.50;36346.00;108887.00;59951.00;123008.00;19600;20699;0.00
7/18/2018 5:17:26 PM;19.30;21.50;11.00;0.00;-71.432396;41.798285;30.20;36885.00;107965.00;61214.00;139696.00;19300;20418;0.00
7/18/2018 5:44:49 PM;23.20;26.50;10.40;0.00;-71.433376;41.793595;31.40;43594.00;127859.00;70910.00;133517.00;23200;24805;0.00
7/18/2018 5:45:12 PM;21.70;24.20;10.30;0.00;-71.433298;41.793795;32.00;38810.00;119798.00;65492.00;131355.00;21700;22913;0.00
7/18/2018 7:24:57 PM;1.50;14.80;1.50;0.00;-71.414885;41.724961;31.70;95953.00;24686.00;66040.00;31759.00;1500;8213;0.00
7/18/2018 7:25:28 PM;1.50;14.50;1.60;0.00;-71.415656;41.725331;32.30;94749.00;24345.00;66484.00;32433.00;1500;8110;0.00
7/18/2018 7:33:49 PM;1.90;17.90;1.20;0.00;-71.413955;41.726720;32.10;112820.00;28649.00;77504.00;28030.00;1900;9972;0.00
7/18/2018 7:34:13 PM;1.80;15.00;1.20;0.00;-71.413848;41.726706;32.80;96811.00;26322.00;68213.00;28114.00;1800;8500;0.00
7/18/2018 7:44:49 PM;1.30;16.20;1.20;0.00;-71.410345;41.725368;29.40;103679.00;25072.00;67892.00;27414.00;1300;8717;0.00
7/18/2018 7:45:11 PM;1.40;16.40;1.20;0.00;-71.410243;41.725300;30.30;103988.00;25549.00;68133.00;27639.00;1400;8862;0.00
7/18/2018 7:55:13 PM;1.60;17.60;1.30;0.00;-71.411496;41.721380;29.10;109734.00;27415.00;72057.00;28700.00;1600;9560;0.00
7/18/2018 7:55:35 PM;1.50;16.00;1.20;0.00;-71.411153;41.721316;29.90;100919.00;25530.00;66298.00;27711.00;1500;8705;0.00
7/18/2018 8:04:41 PM;1.50;22.80;1.20;0.00;-71.416041;41.721036;29.90;139617.00;30894.00;88007.00;28068.00;1500;12021;0.00
7/18/2018 8:05:06 PM;1.50;24.60;1.30;0.00;-71.414600;41.720338;30.70;148990.00;32189.00;92328.00;28746.00;1500;12871;0.00
7/18/2018 8:12:38 PM;1.60;22.70;1.60;0.00;-71.414036;41.722353;29.80;138263.00;30882.00;87632.00;32609.00;1600;12039;0.00
7/18/2018 8:13:01 PM;2.00;20.80;1.60;0.00;-71.414040;41.722535;30.50;129166.00;31526.00;87589.00;31995.00;2000;11468;0.00
7/18/2018 8:42:22 PM;1.50;16.60;1.30;0.00;-71.412010;41.722320;28.80;104496.00;26153.00;69014.00;28522.00;1500;9023;0.00
7/18/2018 8:42:44 PM;1.50;17.40;1.30;0.00;-71.412001;41.722590;29.40;109667.00;26586.00;71848.00;29345.00;1500;9415;0.00
7/26/2018 6:14:47 PM;19.40;297.80;19.40;0.00;-71.342260;41.833533;30.20;1073734.00;281046.00;552304.00;235883.00;19400;149880;0.00
7/26/2018 6:15:28 PM;5.30;150.10;5.10;0.00;-71.342221;41.833491;30.30;605414.00;127883.00;240211.00;71992.00;5300;70948;0.00
7/26/2018 6:16:01 PM;3.00;169.70;5.20;0.00;-71.342255;41.833525;30.00;653388.00;126135.00;236543.00;73658.00;3000;78023;0.00
7/26/2018 6:43:46 PM;5.80;49.20;6.20;0.00;-71.339121;41.860810;28.10;288884.00;68208.00;228669.00;84924.00;5800;28802;0.00
7/26/2018 6:44:14 PM;12.10;104.40;17.00;0.00;-71.339201;41.860716;28.80;489831.00;132725.00;425653.00;208885.00;12100;61019;0.00
7/26/2018 6:44:44 PM;8.30;68.00;18.10;0.00;-71.339203;41.860931;28.80;339518.00;87275.00;293964.00;220421.00;8300;39941;0.00
7/31/2018 2:13:05 PM;1.10;1.10;9.70;0.00;-71.421813;41.494143;21.70;283.00;15882.00;3597.00;125018.00;1100;1100;0.00
7/31/2018 4:19:10 PM;0.00;3.00;0.00;0.00;-71.573461;41.514763;32.40;32761.00;8619.00;23323.00;14248.00;0;1542;0.00
7/31/2018 4:19:35 PM;0.00;3.00;0.00;0.00;-71.573415;41.514756;33.10;32214.00;8256.00;22249.00;12992.00;0;1526;0.00
7/31/2018 4:33:45 PM;0.00;3.70;0.00;0.00;-71.571421;41.513636;36.50;37810.00;9187.00;26989.00;14412.00;0;1913;0.00
7/31/2018 4:34:09 PM;0.00;3.80;0.00;0.00;-71.571425;41.513710;37.10;39060.00;9885.00;28792.00;14037.00;0;1990;0.00
7/31/2018 4:46:02 PM;0.10;3.30;0.10;0.00;-71.569736;41.510463;32.20;35223.00;9817.00;26331.00;15580.00;100;1780;0.00
7/31/2018 4:46:26 PM;0.10;3.60;0.10;0.00;-71.569638;41.510388;32.80;36640.00;10174.00;26762.00;15162.00;100;1915;0.00
7/31/2018 4:56:29 PM;0.00;4.00;0.00;0.00;-71.570470;41.508495;28.80;39082.00;9874.00;27456.00;14050.00;0;2040;0.00
7/31/2018 4:56:52 PM;0.00;4.10;0.00;0.00;-71.570485;41.508496;29.50;39664.00;10109.00;27945.00;14042.00;0;2093;0.00
7/31/2018 5:05:44 PM;0.00;3.40;0.00;0.00;-71.572701;41.508745;29.80;35382.00;8665.00;24667.00;14240.00;0;1746;0.00
7/31/2018 5:06:09 PM;0.00;3.80;0.00;0.00;-71.572725;41.508735;30.40;36958.00;9140.00;25200.00;14101.00;0;1918;0.00
7/31/2018 5:11:57 PM;0.00;3.80;0.00;0.00;-71.572961;41.510866;28.90;37631.00;9393.00;26223.00;13558.00;0;1934;0.00
7/31/2018 5:12:21 PM;0.00;4.00;0.00;0.00;-71.572918;41.510818;29.60;38494.00;10078.00;26935.00;13506.00;0;2032;0.00
7/31/2018 5:55:28 PM;0.00;3.60;0.20;0.00;-71.575453;41.513005;37.50;36149.00;8950.00;25214.00;16034.00;0;1836;0.00
7/31/2018 5:55:51 PM;0.00;3.70;0.20;0.00;-71.575408;41.512978;38.00;36653.00;9621.00;25648.00;15935.00;0;1881;0.00
8/2/2018 3:39:38 PM;29.00;30.40;13.70;0.00;-71.435571;41.793290;25.40;35639.00;155442.00;80692.00;170810.00;29000;29742;0.00
8/2/2018 3:40:44 PM;27.60;29.10;12.30;0.00;-71.435388;41.793201;26.40;35673.00;147207.00;78759.00;154905.00;27600;28395;0.00
8/2/2018 3:58:45 PM;38.00;38.90;11.50;0.00;-71.435408;41.793063;32.80;36918.00;195525.00;99237.00;145619.00;38000;38477;0.00
8/2/2018 3:59:17 PM;37.60;38.70;11.30;0.00;-71.435415;41.793050;33.30;38858.00;196126.00;97942.00;143466.00;37600;38183;0.00
8/2/2018 3:59:44 PM;-1.00;-1.00;-1.00;0.00;-71.435416;41.793030;32.80;5560.00;107442.00;21538.00;1601265.00;-0;-0;0.00
8/2/2018 4:09:10 PM;41.00;45.30;12.30;0.00;-71.431781;41.789833;32.80;59317.00;211892.00;119999.00;155107.00;41000;43279;0.00
8/2/2018 4:09:38 PM;37.20;41.20;12.20;0.00;-71.431791;41.789841;33.30;55317.00;196140.00;110848.00;153817.00;37200;39320;0.00
8/2/2018 4:13:50 PM;33.30;34.90;11.50;0.00;-71.430170;41.791186;29.60;38599.00;174019.00;92913.00;146050.00;33300;34148;0.00
8/2/2018 4:14:16 PM;33.80;36.00;11.80;0.00;-71.430223;41.791285;30.30;41899.00;178377.00;96713.00;148586.00;33800;34966;0.00
8/2/2018 4:21:42 PM;38.40;39.90;12.00;0.00;-71.431980;41.793518;31.50;41181.00;199676.00;101602.00;151743.00;38400;39195;0.00
8/2/2018 4:22:08 PM;28.20;29.00;9.30;0.00;-71.432035;41.793538;32.20;31533.00;148601.00;79030.00;120909.00;28200;28624;0.00
8/2/2018 4:32:31 PM;36.10;40.60;13.00;0.00;-71.430725;41.797808;31.90;57313.00;191803.00;110242.00;162362.00;36100;38485;0.00
8/2/2018 4:32:57 PM;34.30;38.50;13.10;0.00;-71.430748;41.797801;32.50;55605.00;183364.00;104952.00;164189.00;34300;36526;0.00
8/2/2018 4:38:30 PM;34.10;37.10;12.30;0.00;-71.432441;41.798168;30.10;49722.00;181685.00;97084.00;154687.00;34100;35690;0.00
8/2/2018 4:38:56 PM;39.60;43.30;12.70;0.00;-71.432286;41.798343;30.80;55402.00;207402.00;112207.00;158984.00;39600;41561;0.00
8/2/2018 4:48:50 PM;35.30;37.20;11.70;0.00;-71.433253;41.794085;33.10;42028.00;184048.00;97883.00;147374.00;35300;36307;0.00
8/2/2018 4:49:14 PM;39.00;41.50;12.30;0.00;-71.433206;41.794043;33.70;46812.00;202040.00;107629.00;154294.00;39000;40325;0.00
8/2/2018 6:42:13 PM;4.30;12.60;2.00;0.00;-71.414915;41.724995;35.40;62386.00;34989.00;44976.00;36664.00;4300;8291;0.00
8/2/2018 6:42:39 PM;3.90;10.80;2.20;0.00;-71.415188;41.725098;35.80;55212.00;32344.00;41816.00;39823.00;3900;7261;0.00
8/2/2018 6:49:05 PM;3.60;9.90;2.00;0.00;-71.413945;41.726663;31.90;49752.00;30129.00;36259.00;36736.00;3600;6603;0.00
8/2/2018 6:49:32 PM;4.10;11.80;2.00;0.00;-71.414040;41.726671;32.50;58511.00;33790.00;42010.00;36729.00;4100;7781;0.00
8/2/2018 6:57:38 PM;3.60;10.20;1.90;0.00;-71.410415;41.725575;30.60;52095.00;30635.00;37781.00;35804.00;3600;6754;0.00
8/2/2018 6:58:03 PM;4.10;12.70;2.00;0.00;-71.410391;41.725575;31.20;61649.00;34112.00;42264.00;36816.00;4100;8170;0.00
8/2/2018 7:07:03 PM;4.10;12.90;2.20;0.00;-71.411791;41.722810;30.90;64683.00;34857.00;45542.00;38865.00;4100;8316;0.00
8/2/2018 7:07:28 PM;4.40;14.60;2.00;0.00;-71.411961;41.722856;31.60;72159.00;36865.00;49313.00;37613.00;4400;9270;0.00
8/2/2018 7:39:37 PM;4.80;16.60;2.20;0.00;-71.411191;41.721486;34.10;81538.00;40072.00;56013.00;39334.00;4800;10478;0.00
8/2/2018 7:40:03 PM;4.90;16.40;2.20;0.00;-71.411098;41.721511;34.50;81180.00;40605.00;57393.00;39244.00;4900;10475;0.00
8/2/2018 7:47:46 PM;5.00;15.00;2.30;0.00;-71.414341;41.720573;29.80;70998.00;39939.00;49925.00;40240.00;5000;9772;0.00
8/2/2018 7:48:12 PM;5.10;16.40;2.30;0.00;-71.414460;41.720553;30.50;77398.00;41643.00;52709.00;39953.00;5100;10465;0.00
8/2/2018 7:54:48 PM;4.40;13.30;2.00;0.00;-71.413960;41.722461;29.40;65996.00;36178.00;47769.00;37362.00;4400;8701;0.00
8/2/2018 7:55:12 PM;5.10;15.40;2.10;0.00;-71.413888;41.722453;30.20;73496.00;40620.00;51834.00;38656.00;5100;10031;0.00
8/6/2018 4:09:50 PM;40.30;42.90;11.70;0.00;-71.435268;41.792978;26.60;49066.00;208213.00;109899.00;148117.00;40300;41678;0.00
8/6/2018 4:10:22 PM;41.20;44.00;12.50;0.00;-71.435066;41.792846;27.50;51470.00;214482.00;111167.00;156572.00;41200;42684;0.00
8/6/2018 4:21:10 PM;38.60;40.40;11.50;0.00;-71.431670;41.789801;29.70;44033.00;201410.00;102457.00;145590.00;38600;39554;0.00
8/6/2018 4:21:36 PM;39.40;41.50;11.60;0.00;-71.431725;41.789898;30.50;46008.00;204933.00;105615.00;146791.00;39400;40513;0.00
8/6/2018 4:28:54 PM;38.20;40.20;11.60;0.00;-71.430223;41.791210;29.60;44921.00;199338.00;102214.00;146606.00;38200;39260;0.00
8/6/2018 4:29:17 PM;39.80;41.50;11.90;0.00;-71.430205;41.791235;30.30;44685.00;207221.00;102950.00;150596.00;39800;40701;0.00
8/6/2018 4:37:39 PM;39.00;40.00;12.20;0.00;-71.432173;41.793450;29.00;39185.00;203143.00;95848.00;153383.00;39000;39474;0.00
8/6/2018 4:38:02 PM;37.50;38.70;12.60;0.00;-71.431976;41.793393;29.80;40072.00;196633.00;94120.00;158052.00;37500;38088;0.00
8/6/2018 4:38:31 PM;39.60;40.90;12.60;0.00;-71.431900;41.793403;30.20;41942.00;205956.00;100712.00;158361.00;39600;40289;0.00
8/6/2018 4:49:40 PM;33.20;38.80;11.60;0.00;-71.430581;41.797790;29.70;63327.00;179108.00;102663.00;147164.00;33200;36040;0.00
8/6/2018 4:50:05 PM;37.60;43.80;12.10;0.00;-71.430635;41.797730;30.40;70153.00;200960.00;115551.00;152656.00;37600;40790;0.00
8/6/2018 4:56:38 PM;37.40;42.00;12.60;0.00;-71.432235;41.798235;29.10;60488.00;198505.00;108834.00;158202.00;37400;39790;0.00
8/6/2018 4:57:05 PM;37.20;41.00;12.30;0.00;-71.432246;41.798260;29.90;53409.00;197094.00;100931.00;154730.00;37200;39046;0.00
8/6/2018 5:07:57 PM;34.90;37.70;12.80;0.00;-71.433220;41.794128;31.10;48655.00;185195.00;97336.00;160682.00;34900;36384;0.00
8/6/2018 5:08:20 PM;35.10;37.70;13.00;0.00;-71.433160;41.794136;31.90;47184.00;186112.00;96954.00;162337.00;35100;36478;0.00
8/6/2018 6:46:13 PM;4.90;12.40;2.60;0.00;-71.415103;41.725093;34.20;56367.00;37811.00;41530.00;43765.00;4900;8451;0.00
8/6/2018 6:46:40 PM;5.10;13.10;2.50;0.00;-71.415106;41.725081;34.70;58803.00;38944.00;42655.00;42712.00;5100;8876;0.00
8/6/2018 6:53:52 PM;4.60;10.30;2.20;0.00;-71.413900;41.726626;30.80;46816.00;34622.00;35841.00;39720.00;4600;7285;0.00
8/6/2018 6:54:18 PM;4.00;9.60;2.10;0.00;-71.413943;41.726688;31.50;45274.00;31428.00;33568.00;38527.00;4000;6632;0.00
8/6/2018 7:01:56 PM;4.10;11.40;2.10;0.00;-71.409926;41.725710;30.40;54393.00;33667.00;37759.00;38599.00;4100;7513;0.00
8/6/2018 7:02:21 PM;4.00;11.00;2.10;0.00;-71.410378;41.725571;31.20;51942.00;32661.00;35995.00;37704.00;4000;7262;0.00
8/6/2018 7:12:05 PM;3.80;10.90;2.30;0.00;-71.411020;41.721336;31.30;52152.00;31807.00;35069.00;40001.00;3800;7091;0.00
8/6/2018 7:12:28 PM;3.80;11.10;2.20;0.00;-71.411046;41.721356;32.10;52785.00;31719.00;35030.00;38956.00;3800;7173;0.00
8/6/2018 7:21:04 PM;5.00;11.70;2.20;0.00;-71.414445;41.720506;30.90;51409.00;37690.00;38008.00;38877.00;5000;8127;0.00
8/6/2018 7:21:28 PM;5.50;13.60;2.20;0.00;-71.414490;41.720488;31.80;59060.00;41039.00;42272.00;38959.00;5500;9273;0.00
8/6/2018 7:28:20 PM;5.20;13.60;2.20;0.00;-71.413948;41.722451;30.60;62356.00;39716.00;45358.00;39320.00;5200;9188;0.00
8/6/2018 7:28:44 PM;3.90;10.10;2.30;0.00;-71.413920;41.722445;31.30;49800.00;31861.00;37075.00;40585.00;3900;6858;0.00
8/6/2018 7:34:59 PM;3.70;11.50;2.10;0.00;-71.411940;41.722660;30.60;58951.00;31905.00;42443.00;38703.00;3700;7466;0.00
