Date/Time;Cyano;Total Conc.;Turbidity;Depth;Longitude;Latitude;Sensor temp.;LED 1 [470 nm];LED 2 [610 nm];LED 3 [525 nm];LED 4 [700 nm];Cyano;Total cell count;Raw depth data
6/7/2019 3:32:52 PM;0.20;4.70;0.70;0.00;--;--;23.80;42395.00;11233.00;34895.00;22752.00;200;2585;0.00
6/7/2019 3:33:21 PM;0.50;5.70;0.80;0.00;--;--;24.40;46278.00;12901.00;40304.00;22965.00;500;3256;0.00
6/7/2019 3:41:48 PM;0.40;5.10;0.60;0.00;--;--;22.90;44045.00;12006.00;36611.00;21414.00;400;2891;0.00
6/7/2019 3:42:13 PM;0.50;5.20;0.70;0.00;--;--;23.60;43839.00;12524.00;37469.00;22427.00;500;2991;0.00
6/7/2019 3:53:43 PM;0.60;6.60;0.70;0.00;-71.569633;41.510026;23.80;51144.00;13883.00;44900.00;22050.00;600;3780;0.00
6/7/2019 3:54:30 PM;0.80;6.90;0.70;0.00;--;--;23.90;51660.00;14366.00;46191.00;22597.00;800;4033;0.00
6/7/2019 4:02:12 PM;0.20;3.90;0.60;0.00;-71.570711;41.508073;23.50;36637.00;10473.00;31068.00;21284.00;200;2161;0.00
6/7/2019 4:02:59 PM;0.40;4.60;0.70;0.00;--;--;23.80;40472.00;11974.00;34373.00;22271.00;400;2626;0.00
6/7/2019 4:09:12 PM;0.50;6.10;0.70;0.00;-71.572920;41.508705;23.70;48314.00;12926.00;42705.00;22540.00;500;3468;0.00
6/7/2019 4:09:37 PM;0.40;5.60;0.70;0.00;--;--;24.40;46186.00;12403.00;39890.00;22093.00;400;3156;0.00
6/7/2019 4:17:30 PM;0.50;6.20;0.70;0.00;-71.573090;41.510711;23.70;49479.00;13118.00;42385.00;22009.00;500;3521;0.00
6/7/2019 4:18:13 PM;0.50;5.60;0.70;0.00;-71.573093;41.510723;23.90;45792.00;12509.00;39941.00;22001.00;500;3203;0.00
6/7/2019 4:38:37 PM;0.30;4.80;0.70;0.00;-71.575435;41.512860;24.90;42432.00;11660.00;35282.00;21977.00;300;2685;0.00
6/7/2019 4:39:30 PM;0.20;4.70;0.70;0.00;-71.575486;41.512848;24.90;42553.00;11099.00;35065.00;22144.00;200;2585;0.00
6/10/2019 3:59:22 PM;0.20;4.40;0.90;0.00;-71.573666;41.515325;26.40;39689.00;10580.00;33836.00;23939.00;200;2426;0.00
6/10/2019 4:00:06 PM;0.10;4.10;0.80;0.00;--;--;26.30;38631.00;10257.00;32338.00;23122.00;100;2220;0.00
6/10/2019 4:09:08 PM;0.20;4.10;0.80;0.00;--;--;23.90;38018.00;10601.00;32211.00;22802.00;200;2267;0.00
6/10/2019 4:09:31 PM;0.20;4.00;0.80;0.00;--;--;24.60;37203.00;10508.00;32693.00;23411.00;200;2214;0.00
6/10/2019 4:21:43 PM;0.30;4.20;0.80;0.00;--;--;26.50;38068.00;10755.00;33054.00;23438.00;300;2367;0.00
6/10/2019 4:22:06 PM;0.20;4.50;0.80;0.00;--;--;27.10;40233.00;10834.00;34431.00;23185.00;200;2479;0.00
6/10/2019 4:29:44 PM;0.00;3.30;0.80;0.00;--;--;24.60;33667.00;9078.00;28572.00;22804.00;0;1749;0.00
6/10/2019 4:30:08 PM;0.10;3.50;0.80;0.00;--;--;25.30;34072.00;9603.00;29436.00;23315.00;100;1902;0.00
6/10/2019 4:38:11 PM;0.00;3.10;0.70;0.00;--;--;24.70;33009.00;8669.00;27036.00;22413.00;0;1643;0.00
6/10/2019 4:38:36 PM;0.00;3.10;0.70;0.00;--;--;25.40;32857.00;8815.00;27790.00;22326.00;0;1643;0.00
6/10/2019 4:44:50 PM;0.20;4.10;1.00;0.00;--;--;25.40;38069.00;10478.00;32342.00;25323.00;200;2267;0.00
6/10/2019 4:45:14 PM;0.00;3.90;0.70;0.00;--;--;26.30;37699.00;9529.00;32205.00;22564.00;0;2067;0.00
6/10/2019 5:04:17 PM;0.10;4.00;0.90;0.00;--;--;30.00;37082.00;9642.00;32935.00;24405.00;100;2167;0.00
6/10/2019 5:04:40 PM;0.10;4.10;0.90;0.00;--;--;30.60;38292.00;9832.00;33190.00;24428.00;100;2220;0.00
6/12/2019 3:57:43 PM;0.70;2.10;2.60;0.00;-71.435406;41.793076;26.80;21020.00;11560.00;21478.00;43839.00;700;1442;0.00
6/12/2019 3:58:36 PM;0.80;2.10;2.70;0.00;-71.435500;41.793053;26.60;21152.00;12198.00;20665.00;45186.00;800;1489;0.00
6/12/2019 4:08:18 PM;1.10;2.80;2.80;0.00;--;--;29.40;23585.00;13304.00;23684.00;46471.00;1100;2001;0.00
6/12/2019 4:08:55 PM;0.90;2.70;2.80;0.00;--;--;29.20;23650.00;12956.00;24529.00;46369.00;900;1854;0.00
6/12/2019 4:16:21 PM;1.10;4.00;2.70;0.00;--;--;28.30;31464.00;14423.00;29915.00;45228.00;1100;2637;0.00
6/12/2019 4:16:50 PM;1.10;3.10;2.70;0.00;--;--;28.80;25312.00;13621.00;24757.00;45510.00;1100;2160;0.00
6/12/2019 4:24:26 PM;0.90;3.50;2.70;0.00;-71.432108;41.793470;29.80;29172.00;13556.00;26994.00;44703.00;900;2278;0.00
6/12/2019 4:25:18 PM;1.20;3.50;2.70;0.00;-71.432133;41.793385;28.80;27099.00;14329.00;27116.00;45344.00;1200;2419;0.00
6/12/2019 4:37:42 PM;0.60;1.50;2.30;0.00;-71.430838;41.797593;31.10;19056.00;10906.00;17424.00;40213.00;600;1077;0.00
6/12/2019 4:38:37 PM;0.70;1.30;2.20;0.00;-71.430818;41.797601;29.70;16944.00;11067.00;16628.00;39739.00;700;1018;0.00
6/12/2019 4:44:42 PM;0.40;1.20;2.30;0.00;-71.432113;41.798230;28.30;17096.00;9710.00;17554.00;40892.00;400;824;0.00
6/12/2019 4:45:37 PM;1.30;2.70;2.60;0.00;-71.432073;41.798210;27.50;22968.00;14755.00;20527.00;44418.00;1300;2042;0.00
6/12/2019 4:58:37 PM;0.80;2.50;2.60;0.00;-71.433206;41.794036;31.70;23972.00;12470.00;22508.00;44236.00;800;1701;0.00
6/12/2019 4:59:19 PM;1.10;2.70;2.70;0.00;-71.433221;41.794106;31.00;22964.00;13264.00;22662.00;44487.00;1100;1948;0.00
6/12/2019 6:34:31 PM;2.30;26.30;5.20;0.00;--;--;27.30;138251.00;37827.00;74178.00;74144.00;2300;13596;0.00
6/12/2019 6:34:57 PM;2.80;28.30;5.40;0.00;--;--;28.00;146304.00;41538.00;78756.00;76062.00;2800;14795;0.00
6/12/2019 6:41:15 PM;3.20;28.70;5.60;0.00;--;--;28.20;150899.00;43590.00;88105.00;78435.00;3200;15419;0.00
6/12/2019 6:41:40 PM;3.20;28.30;5.60;0.00;--;--;28.80;149107.00;43464.00;87518.00;78421.00;3200;15239;0.00
6/12/2019 6:53:54 PM;3.20;29.40;5.80;0.00;--;--;33.40;152991.00;44094.00;87446.00;80923.00;3200;15694;0.00
6/12/2019 6:54:18 PM;3.00;29.90;6.00;0.00;--;--;33.80;155240.00;43706.00;86802.00;83271.00;3000;15777;0.00
6/12/2019 7:03:35 PM;3.10;28.70;5.90;0.00;--;--;30.80;150532.00;43335.00;86827.00;81114.00;3100;15332;0.00
6/12/2019 7:03:58 PM;3.00;29.30;5.90;0.00;--;--;31.30;153787.00;43121.00;88080.00;81758.00;3000;15563;0.00
6/12/2019 7:24:09 PM;3.90;35.30;5.80;0.00;--;--;28.40;183233.00;51515.00;107232.00;80452.00;3900;18982;0.00
6/12/2019 7:24:32 PM;2.80;24.90;5.70;0.00;--;--;28.90;131655.00;39348.00;75866.00;79362.00;2800;13329;0.00
6/12/2019 7:33:42 PM;3.60;31.20;5.70;0.00;--;--;27.50;163322.00;47315.00;96786.00;79415.00;3600;16876;0.00
6/12/2019 7:34:05 PM;3.80;32.00;5.80;0.00;--;--;28.10;164629.00;48607.00;95176.00;80667.00;3800;17266;0.00
6/12/2019 7:41:36 PM;3.20;31.50;5.80;0.00;--;--;28.60;159043.00;45571.00;84076.00;80037.00;3200;16463;0.00
6/12/2019 7:41:59 PM;3.10;33.30;5.90;0.00;--;--;29.30;168200.00;46591.00;87884.00;81948.00;3100;17250;0.00
6/18/2019 5:39:08 PM;4.90;10.00;3.20;0.00;--;--;22.80;47775.00;35970.00;42841.00;51258.00;4900;7507;0.00
6/18/2019 5:39:34 PM;4.80;9.90;3.20;0.00;--;--;23.40;48156.00;35682.00;42668.00;50204.00;4800;7399;0.00
6/18/2019 5:50:19 PM;5.90;10.80;2.70;0.00;--;--;21.70;49406.00;40710.00;47932.00;45266.00;5900;8489;0.00
6/18/2019 5:50:43 PM;6.40;11.00;2.80;0.00;--;--;22.40;47463.00;43205.00;47115.00;46733.00;6400;8814;0.00
6/18/2019 5:57:59 PM;5.70;11.30;2.60;0.00;--;--;22.20;54283.00;40087.00;51001.00;43462.00;5700;8660;0.00
6/18/2019 5:58:26 PM;6.00;11.60;2.60;0.00;--;--;22.80;54467.00;41829.00;51792.00;43524.00;6000;8960;0.00
6/18/2019 6:06:53 PM;5.60;10.60;2.60;0.00;--;--;22.30;49809.00;38804.00;48093.00;43840.00;5600;8250;0.00
6/18/2019 6:07:18 PM;5.60;10.60;2.60;0.00;--;--;22.90;49715.00;39319.00;47918.00;43675.00;5600;8250;0.00
6/18/2019 6:18:51 PM;3.70;6.60;2.60;0.00;--;--;22.20;33641.00;28525.00;30849.00;43353.00;3700;5165;0.00
6/18/2019 6:19:15 PM;4.30;7.10;2.70;0.00;--;--;22.90;33696.00;31251.00;32676.00;44535.00;4300;5744;0.00
6/18/2019 6:25:44 PM;5.60;11.20;2.70;0.00;--;--;21.70;50564.00;39564.00;44807.00;45017.00;5600;8416;0.00
6/18/2019 6:26:08 PM;5.00;8.10;2.50;0.00;--;--;22.30;36931.00;34548.00;37383.00;42257.00;5000;6643;0.00
6/18/2019 6:38:45 PM;6.40;9.60;2.60;0.00;--;--;20.60;37785.00;42101.00;39481.00;44367.00;6400;8048;0.00
6/18/2019 6:39:10 PM;6.20;9.80;2.70;0.00;--;--;21.40;39578.00;41202.00;40254.00;44810.00;6200;8052;0.00
6/19/2019 2:46:49 PM;0.00;0.00;0.00;0.00;-71.422048;41.494871;21.00;-4048.00;-722.00;-1660.00;-1306.00;0;0;0.00
6/26/2019 2:31:04 PM;0.00;0.00;3.20;0.00;-71.421891;41.494221;21.90;289.00;7078.00;1639.00;50597.00;0;0;0.00
6/26/2019 3:54:32 PM;0.00;3.60;0.80;0.00;--;--;26.60;36274.00;9570.00;29007.00;23351.00;0;1908;0.00
6/26/2019 3:54:58 PM;0.00;3.60;0.80;0.00;--;--;27.20;36828.00;9305.00;29196.00;23496.00;0;1908;0.00
6/26/2019 4:03:32 PM;1.10;8.70;0.80;0.00;--;--;26.30;60877.00;16336.00;56080.00;23205.00;1100;5128;0.00
6/26/2019 4:03:58 PM;1.10;8.20;0.80;0.00;--;--;26.90;57593.00;16139.00;53565.00;23677.00;1100;4863;0.00
6/26/2019 4:15:02 PM;0.00;3.00;0.90;0.00;--;--;31.40;32377.00;9047.00;26551.00;23975.00;0;1590;0.00
6/26/2019 4:15:26 PM;0.00;3.10;0.80;0.00;--;--;32.10;33093.00;7954.00;26316.00;23427.00;0;1643;0.00
6/26/2019 4:25:01 PM;0.40;4.40;1.40;0.00;--;--;30.40;40383.00;12249.00;30238.00;30028.00;400;2488;0.00
6/26/2019 4:25:25 PM;0.00;2.90;0.70;0.00;--;--;31.10;31862.00;8474.00;26569.00;22507.00;0;1537;0.00
6/26/2019 4:34:43 PM;0.00;2.50;0.70;0.00;--;--;28.00;29091.00;7279.00;23905.00;21766.00;0;1325;0.00
6/26/2019 4:35:06 PM;0.00;2.50;0.70;0.00;--;--;28.80;28975.00;7887.00;24077.00;22250.00;0;1325;0.00
6/26/2019 4:36:00 PM;0.00;0.00;0.00;0.00;-71.572998;41.508963;27.20;-6532.00;-2396.00;-3124.00;7539.00;0;0;0.00
6/26/2019 4:43:22 PM;0.00;2.50;0.70;0.00;--;--;29.50;29345.00;6963.00;23486.00;22168.00;0;1325;0.00
6/26/2019 4:43:47 PM;0.00;2.50;0.70;0.00;--;--;30.10;29162.00;7081.00;23936.00;22286.00;0;1325;0.00
6/26/2019 5:15:09 PM;0.00;3.70;0.90;0.00;--;--;37.50;37538.00;8588.00;29331.00;23962.00;0;1961;0.00
6/26/2019 5:15:33 PM;0.00;3.90;0.80;0.00;--;--;37.60;39072.00;8733.00;30130.00;23535.00;0;2067;0.00
6/27/2019 4:16:55 PM;10.60;11.70;4.90;0.00;-71.435230;41.793080;32.40;25867.00;61172.00;39990.00;70275.00;10600;11183;0.00
6/27/2019 4:17:37 PM;10.70;12.50;5.20;0.00;-71.435266;41.793111;32.30;29654.00;62848.00;40418.00;73102.00;10700;11574;0.00
6/27/2019 4:26:25 PM;12.60;13.10;4.70;0.00;-71.431673;41.789910;32.40;22277.00;70391.00;43333.00;67539.00;12600;12865;0.00
6/27/2019 4:26:50 PM;13.40;13.70;4.70;0.00;--;--;33.10;21828.00;74119.00;44417.00;68149.00;13400;13559;0.00
6/27/2019 4:29:41 PM;11.90;12.70;4.30;0.00;-71.430383;41.791135;28.80;24355.00;67174.00;42002.00;63527.00;11900;12324;0.00
6/27/2019 4:30:09 PM;11.90;12.20;4.20;0.00;--;--;29.40;22078.00;67333.00;39357.00;62187.00;11900;12059;0.00
6/27/2019 4:38:07 PM;12.10;14.00;4.90;0.00;-71.432088;41.793495;33.60;31609.00;68866.00;48548.00;69650.00;12100;13107;0.00
6/27/2019 4:38:35 PM;12.80;14.30;4.80;0.00;--;--;34.10;29007.00;72540.00;48269.00;69240.00;12800;13595;0.00
6/27/2019 4:50:43 PM;9.10;11.30;4.40;0.00;--;--;33.40;31210.00;53980.00;43716.00;64408.00;9100;10266;0.00
6/27/2019 4:51:09 PM;9.30;11.40;4.50;0.00;--;--;33.90;30737.00;54418.00;43644.00;65142.00;9300;10413;0.00
6/27/2019 4:51:41 PM;8.60;10.70;4.50;0.00;--;--;32.80;31256.00;51952.00;40543.00;65568.00;8600;9713;0.00
6/27/2019 4:54:12 PM;9.60;12.00;4.40;0.00;-71.432086;41.798293;28.80;32848.00;57624.00;40482.00;63999.00;9600;10776;0.00
6/27/2019 4:54:41 PM;10.30;12.80;4.00;0.00;--;--;29.40;33348.00;61367.00;41969.00;59635.00;10300;11513;0.00
6/27/2019 5:04:13 PM;10.90;12.20;4.60;0.00;-71.433288;41.793868;30.40;26997.00;62320.00;43259.00;66544.00;10900;11589;0.00
6/27/2019 5:04:37 PM;11.40;12.40;4.50;0.00;--;--;31.20;25951.00;65211.00;41980.00;65251.00;11400;11930;0.00
6/27/2019 5:05:01 PM;11.00;12.20;4.40;0.00;--;--;31.00;26373.00;62949.00;43091.00;64869.00;11000;11636;0.00
