Date/Time;Cyano;Total Conc.;Turbidity;Depth;Longitude;Latitude;Sensor temp.;LED 1 [470 nm];LED 2 [610 nm];LED 3 [525 nm];LED 4 [700 nm];Cyano;Total cell count;Raw depth data
7/17/2017 2:19:48 PM;2.60;14.00;4.20;0.00;-71.412050;41.722818;26.90;79653.00;26074.00;51431.00;56061.00;2600;8210;0.00
7/17/2017 2:20:16 PM;2.70;14.80;4.30;0.00;-71.412026;41.722828;27.10;83935.00;27382.00;54248.00;57398.00;2700;8665;0.00
7/17/2017 2:21:27 PM;2.80;14.30;4.30;0.00;-71.412048;41.722843;26.40;81955.00;27199.00;54575.00;57342.00;2800;8519;0.00
7/17/2017 2:40:46 PM;2.80;16.10;4.40;0.00;-71.411101;41.721508;25.80;88536.00;28887.00;54586.00;58578.00;2800;9257;0.00
7/17/2017 2:41:12 PM;3.00;16.60;4.30;0.00;-71.411116;41.721483;26.60;90951.00;29760.00;57149.00;57894.00;3000;9648;0.00
7/17/2017 2:41:36 PM;2.90;15.90;4.30;0.00;-71.411093;41.721470;26.90;87711.00;29013.00;55199.00;58077.00;2900;9246;0.00
7/17/2017 2:49:21 PM;3.10;20.30;4.40;0.00;-71.414371;41.720485;26.10;113227.00;33262.00;70529.00;59026.00;3100;11568;0.00
7/17/2017 2:49:47 PM;3.10;19.70;4.50;0.00;-71.414300;41.720461;26.70;110271.00;33195.00;69686.00;59786.00;3100;11298;0.00
7/17/2017 2:50:11 PM;3.10;19.80;4.50;0.00;-71.414351;41.720463;27.10;111672.00;33065.00;71208.00;59865.00;3100;11383;0.00
7/17/2017 3:01:36 PM;3.00;20.50;4.60;0.00;-71.414115;41.722533;26.50;113944.00;33449.00;70080.00;61180.00;3000;11587;0.00
7/17/2017 3:02:03 PM;3.00;18.60;4.40;0.00;-71.414000;41.722523;27.10;103539.00;31564.00;64403.00;59285.00;3000;10652;0.00
7/17/2017 3:02:27 PM;3.00;19.20;4.50;0.00;-71.413968;41.722526;27.30;106657.00;32385.00;66169.00;60237.00;3000;10946;0.00
7/17/2017 3:11:32 PM;3.10;17.50;4.30;0.00;-71.415190;41.725148;26.10;94630.00;30853.00;58115.00;57610.00;3100;10092;0.00
7/17/2017 3:12:05 PM;2.80;17.60;4.30;0.00;-71.415135;41.725185;26.60;96371.00;29671.00;58198.00;57632.00;2800;9980;0.00
7/17/2017 3:12:31 PM;3.10;20.30;4.30;0.00;-71.415098;41.725136;27.00;112322.00;33235.00;69300.00;57416.00;3100;11536;0.00
7/17/2017 3:19:11 PM;2.80;13.90;4.30;0.00;-71.413983;41.726625;25.90;74690.00;26652.00;46272.00;58073.00;2800;8147;0.00
7/17/2017 3:19:36 PM;2.70;13.70;4.40;0.00;-71.414078;41.726773;26.70;74370.00;26281.00;45777.00;58904.00;2700;7994;0.00
7/17/2017 3:20:16 PM;2.80;13.90;4.30;0.00;-71.413916;41.726635;26.70;75113.00;26635.00;46195.00;57811.00;2800;8139;0.00
7/19/2017 10:49:34 AM;-1.00;-1.00;-1.00;0.00;-71.576855;41.515640;24.30;154251.00;563771.00;605751.00;1559199.00;-0;-0;0.00
7/19/2017 11:14:24 AM;2.20;8.90;4.10;0.00;-71.574203;41.514811;30.90;57508.00;19619.00;45965.00;55805.00;2200;5751;0.00
7/19/2017 11:14:57 AM;2.30;9.10;4.10;0.00;-71.573590;41.515310;31.10;58409.00;20219.00;46911.00;55475.00;2300;5904;0.00
7/19/2017 11:15:21 AM;2.30;9.00;4.00;0.00;-71.573610;41.515345;30.80;57447.00;19792.00;46266.00;54154.00;2300;5851;0.00
7/19/2017 11:26:19 AM;2.10;8.70;4.10;0.00;-71.571296;41.513538;34.90;56934.00;18740.00;45552.00;55769.00;2100;5598;0.00
7/19/2017 11:26:43 AM;2.20;9.10;4.20;0.00;-71.571213;41.513501;35.30;58617.00;19433.00;47414.00;56006.00;2200;5857;0.00
7/19/2017 11:27:07 AM;2.40;9.10;4.10;0.00;-71.571301;41.513451;34.10;57630.00;20280.00;46763.00;55359.00;2400;5951;0.00
7/19/2017 11:38:29 AM;2.30;8.40;4.10;0.00;-71.569515;41.510291;34.50;53262.00;19210.00;43971.00;55879.00;2300;5533;0.00
7/19/2017 11:38:55 AM;2.10;8.30;4.10;0.00;-71.569635;41.510105;34.90;53849.00;18485.00;44316.00;55453.00;2100;5386;0.00
7/19/2017 11:39:19 AM;2.30;8.60;4.00;0.00;-71.569600;41.510091;33.80;54465.00;19377.00;44656.00;54672.00;2300;5639;0.00
7/19/2017 11:51:04 AM;1.50;6.10;4.20;0.00;-71.570631;41.508056;35.80;43520.00;14769.00;32950.00;56108.00;1500;3890;0.00
7/19/2017 11:51:28 AM;1.60;6.30;4.10;0.00;-71.570655;41.508058;36.10;44255.00;15693.00;33909.00;55328.00;1600;4051;0.00
7/19/2017 11:51:51 AM;1.70;6.40;4.00;0.00;-71.570631;41.508073;34.80;43928.00;15990.00;33949.00;54300.00;1700;4151;0.00
7/19/2017 11:52:15 AM;1.70;6.40;3.90;0.00;-71.570660;41.508056;33.10;43286.00;15769.00;32356.00;53194.00;1700;4103;0.00
7/19/2017 12:03:10 PM;1.70;6.70;4.10;0.00;-71.572433;41.508340;35.50;45795.00;16066.00;35127.00;55709.00;1700;4310;0.00
7/19/2017 12:03:37 PM;1.80;6.90;4.10;0.00;-71.572491;41.508300;35.70;46729.00;16832.00;36049.00;55025.00;1800;4463;0.00
7/19/2017 12:04:01 PM;1.90;7.00;4.00;0.00;-71.572496;41.508305;34.40;46235.00;17113.00;35322.00;54034.00;1900;4539;0.00
7/19/2017 12:04:24 PM;1.80;6.40;3.80;0.00;-71.572465;41.508310;33.10;44076.00;16066.00;34176.00;52416.00;1800;4206;0.00
7/19/2017 12:17:47 PM;1.90;7.10;4.10;0.00;-71.572968;41.510700;36.10;47451.00;16609.00;38855.00;55037.00;1900;4656;0.00
7/19/2017 12:18:11 PM;2.20;7.50;4.10;0.00;-71.572978;41.510731;36.40;47969.00;18525.00;39525.00;54913.00;2200;5009;0.00
7/19/2017 12:18:35 PM;2.00;7.20;4.00;0.00;-71.572965;41.510721;35.10;47267.00;17492.00;39048.00;54250.00;2000;4756;0.00
7/19/2017 12:31:21 PM;2.40;9.80;4.10;0.00;-71.575296;41.512838;35.80;62367.00;21040.00;49690.00;55113.00;2400;6322;0.00
7/19/2017 12:31:45 PM;2.50;10.30;4.00;0.00;-71.575350;41.512798;36.10;64690.00;21465.00;51782.00;54565.00;2500;6634;0.00
7/19/2017 12:32:09 PM;2.40;9.60;4.00;0.00;-71.575383;41.512773;34.80;60543.00;20861.00;48445.00;53750.00;2400;6216;0.00
7/19/2017 2:15:42 PM;2.60;23.60;5.00;0.00;-71.410416;41.725671;31.60;135288.00;34494.00;82499.00;64998.00;2600;12978;0.00
7/19/2017 2:16:08 PM;2.70;23.40;4.90;0.00;-71.410415;41.725611;32.00;133878.00;34416.00;82169.00;64117.00;2700;12943;0.00
7/19/2017 2:16:32 PM;2.70;23.30;4.80;0.00;-71.410376;41.725643;31.50;132257.00;34588.00;80053.00;62731.00;2700;12842;0.00
7/19/2017 2:29:51 PM;3.20;21.50;4.80;0.00;-71.411998;41.722883;29.10;119358.00;35198.00;74637.00;63554.00;3200;12227;0.00
7/19/2017 2:30:18 PM;3.00;17.70;4.80;0.00;-71.412055;41.722881;29.70;98904.00;31031.00;63062.00;62737.00;3000;10255;0.00
7/19/2017 2:30:43 PM;3.20;23.00;4.70;0.00;-71.411993;41.722896;29.60;129264.00;36253.00;80824.00;62546.00;3200;13006;0.00
7/19/2017 2:33:38 PM;2.80;15.60;4.70;0.00;-71.412001;41.722886;28.40;88046.00;28441.00;56976.00;61636.00;2800;9120;0.00
7/19/2017 2:43:54 PM;3.50;19.90;4.90;0.00;-71.410970;41.721565;30.60;111505.00;34856.00;73870.00;64465.00;3500;11712;0.00
7/19/2017 2:44:17 PM;3.20;18.00;5.20;0.00;-71.410993;41.721558;31.30;101324.00;32066.00;67304.00;67245.00;3200;10604;0.00
7/19/2017 2:44:40 PM;3.00;19.90;4.80;0.00;-71.411010;41.721505;30.90;112732.00;32501.00;72341.00;62973.00;3000;11413;0.00
7/19/2017 2:49:41 PM;3.10;23.30;4.80;0.00;-71.414465;41.720471;28.60;130587.00;35942.00;80721.00;62833.00;3100;13078;0.00
7/19/2017 2:50:05 PM;3.30;23.10;4.80;0.00;-71.414480;41.720485;29.20;128027.00;36770.00;79446.00;63089.00;3300;13066;0.00
7/19/2017 2:50:27 PM;3.40;19.70;4.70;0.00;-71.414418;41.720485;29.30;107672.00;34526.00;68135.00;62488.00;3400;11415;0.00
7/19/2017 3:02:25 PM;2.70;17.70;4.50;0.00;-71.413888;41.722573;30.00;97630.00;29438.00;58289.00;59508.00;2700;9962;0.00
7/19/2017 3:02:49 PM;3.20;21.20;4.80;0.00;-71.413883;41.722530;30.70;115615.00;34599.00;70454.00;63398.00;3200;11996;0.00
7/19/2017 3:03:12 PM;3.10;17.50;4.80;0.00;-71.413845;41.722535;30.40;96495.00;31320.00;61120.00;63591.00;3100;10172;0.00
7/19/2017 3:07:59 PM;2.90;13.30;4.40;0.00;-71.415166;41.725221;28.80;73678.00;26682.00;48210.00;58977.00;2900;7996;0.00
7/19/2017 3:08:23 PM;2.80;16.20;4.50;0.00;-71.415110;41.725171;29.40;89088.00;28762.00;55223.00;60179.00;2800;9326;0.00
7/19/2017 3:08:45 PM;2.90;16.60;4.50;0.00;-71.415080;41.725206;29.60;92014.00;29436.00;57674.00;59663.00;2900;9601;0.00
7/19/2017 3:21:49 PM;3.30;13.40;4.70;0.00;-71.413798;41.726918;31.70;69867.00;28441.00;45329.00;62210.00;3300;8181;0.00
7/19/2017 3:22:12 PM;2.90;13.20;4.60;0.00;-71.413775;41.726875;32.20;70665.00;26670.00;44984.00;60810.00;2900;7879;0.00
7/19/2017 3:22:35 PM;2.90;16.20;4.60;0.00;-71.413803;41.726886;31.80;87881.00;29030.00;53723.00;61534.00;2900;9341;0.00
