,value,units,waterbody,site,depth,reps,variable,day,month,year,filter_vol
SAMPLE-042,939.85,RFU,mashapaug,2,int,2,chla_rfu,24,7,2019,100
SAMPLE-043,983.69,RFU,mashapaug,3,int,1,chla_rfu,24,7,2019,100
SAMPLE-044,868.4,RFU,mashapaug,3,int,2,chla_rfu,24,7,2019,100
SAMPLE-045,1025.56,RFU,mashapaug,4,int,1,chla_rfu,24,7,2019,100
SAMPLE-046,921.88,RFU,mashapaug,4,int,2,chla_rfu,24,7,2019,100
SAMPLE-047,1105.9,RFU,mashapaug,5,int,1,chla_rfu,24,7,2019,100
SAMPLE-048,1247.07,RFU,mashapaug,5,int,2,chla_rfu,24,7,2019,100
SAMPLE-049,1009.79,RFU,mashapaug,6,int,1,chla_rfu,24,7,2019,100
SAMPLE-050,938.79,RFU,mashapaug,6,int,2,chla_rfu,24,7,2019,100
SAMPLE-051,1092.26,RFU,mashapaug,p,int,1,chla_rfu,24,7,2019,100
SAMPLE-052,970.5,RFU,mashapaug,p,int,2,chla_rfu,24,7,2019,100
SAMPLE-053,1055.95,RFU,mashapaug,p,int,3,chla_rfu,24,7,2019,100
SAMPLE-054,2.99,RFU,warwick,blank,int,1,blank,24,7,2019,na
SAMPLE-055,0.93,RFU,warwick,blank,int,2,blank,24,7,2019,na
SAMPLE-056,1061.13,RFU,warwick,1,int,1,chla_rfu,24,7,2019,100
SAMPLE-057,1078.49,RFU,warwick,1,int,2,chla_rfu,24,7,2019,100
SAMPLE-058,989.95,RFU,warwick,2,int,1,chla_rfu,24,7,2019,100
SAMPLE-059,1008.01,RFU,warwick,2,int,2,chla_rfu,24,7,2019,100
SAMPLE-060,737.48,RFU,warwick,3,int,1,chla_rfu,24,7,2019,100
SAMPLE-061,730.96,RFU,warwick,3,int,2,chla_rfu,24,7,2019,100
SAMPLE-062,725.29,RFU,warwick,4,int,1,chla_rfu,24,7,2019,100
SAMPLE-063,734.45,RFU,warwick,4,int,2,chla_rfu,24,7,2019,100
SAMPLE-064,683.38,RFU,warwick,5,int,1,chla_rfu,24,7,2019,100
SAMPLE-065,807.01,RFU,warwick,5,int,2,chla_rfu,24,7,2019,100
SAMPLE-066,919.03,RFU,warwick,6,int,1,chla_rfu,24,7,2019,100
SAMPLE-067,871.2,RFU,warwick,6,int,2,chla_rfu,24,7,2019,100
SAMPLE-068,912.08,RFU,warwick,p,int,1,chla_rfu,24,7,2019,100
SAMPLE-069,856.82,RFU,warwick,p,int,2,chla_rfu,24,7,2019,100
SAMPLE-070,890.75,RFU,warwick,p,int,3,chla_rfu,24,7,2019,100
SAMPLE-071,215.93,RFU,na,solid std,na,na,chla_rfu,29,8,2019,na
