day,month,year,waterbody,site,depth,reps,variable,value
3,12,2018,mashapaug,2,int,1,filter_vol,na
3,12,2018,mashapaug,3,int,1,phyco_rfu,na
3,12,2018,mashapaug,3,int,2,phyco_rfu,na
3,12,2018,mashapaug,3,int,1,filter_vol,na
3,12,2018,mashapaug,4,int,1,phyco_rfu,na
3,12,2018,mashapaug,4,int,2,phyco_rfu,na
3,12,2018,mashapaug,4,int,1,filter_vol,na
3,12,2018,mashapaug,5,int,1,phyco_rfu,na
3,12,2018,mashapaug,5,int,2,phyco_rfu,na
3,12,2018,mashapaug,5,int,1,filter_vol,na
3,12,2018,mashapaug,6,int,1,phyco_rfu,na
3,12,2018,mashapaug,6,int,2,phyco_rfu,na
3,12,2018,mashapaug,6,int,1,filter_vol,na
3,12,2018,mashapaug,p,int,1,phyco_rfu,358.21
3,12,2018,mashapaug,p,int,2,phyco_rfu,361.31
3,12,2018,mashapaug,p,int,3,phyco_rfu,363.75
3,12,2018,mashapaug,p,int,1,filter_vol,200
3,12,2018,warwick,blank,int,1,blank,353
3,12,2018,warwick,blank,int,2,blank,361.95
3,12,2018,warwick,1,int,1,phyco_rfu,na
3,12,2018,warwick,1,int,2,phyco_rfu,na
3,12,2018,warwick,1,int,1,filter_vol,na
3,12,2018,warwick,2,int,1,phyco_rfu,na
3,12,2018,warwick,2,int,2,phyco_rfu,na
3,12,2018,warwick,2,int,1,filter_vol,na
3,12,2018,warwick,3,int,1,phyco_rfu,na
3,12,2018,warwick,3,int,2,phyco_rfu,na
3,12,2018,warwick,3,int,1,filter_vol,na
3,12,2018,warwick,4,int,1,phyco_rfu,na
3,12,2018,warwick,4,int,2,phyco_rfu,na
3,12,2018,warwick,4,int,1,filter_vol,na
3,12,2018,warwick,5,int,1,phyco_rfu,na
3,12,2018,warwick,5,int,2,phyco_rfu,na
3,12,2018,warwick,5,int,1,filter_vol,na
3,12,2018,warwick,6,int,1,phyco_rfu,na
3,12,2018,warwick,6,int,2,phyco_rfu,na
3,12,2018,warwick,6,int,1,filter_vol,na
3,12,2018,warwick,p,int,1,phyco_rfu,360.09
3,12,2018,warwick,p,int,2,phyco_rfu,363.71
3,12,2018,warwick,p,int,3,phyco_rfu,362.25
3,12,2018,warwick,p,int,1,filter_vol,100
3,12,2018,warwick,p5,int,1,phyco_rfu,358.16
3,12,2018,warwick,p5,int,2,phyco_rfu,na
3,12,2018,warwick,p5,int,1,filter_vol,200
