date,time,waterbody,site,depth,field_dups,lab_reps,variable,units,value,notes
2017-07-17,NA,yawgoo,4,0,1,NA,do,%,83.6,NA
2017-07-17,NA,yawgoo,4,1,1,NA,do,%,79,NA
2017-07-17,NA,yawgoo,4,2,1,NA,do,%,69.8,NA
2017-07-17,NA,yawgoo,4,0,1,NA,do,mg/L,6.7,NA
2017-07-17,NA,yawgoo,4,1,1,NA,do,mg/L,6.31,NA
2017-07-17,NA,yawgoo,4,2,1,NA,do,mg/L,5.58,NA
2017-07-17,NA,yawgoo,4,int,1,NA,ext_chla,µg/L,5.481,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,4,int,2,NA,ext_chla,µg/L,5.18,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,4,int,1,NA,ext_chla,rfu,30.898,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,4,int,2,NA,ext_chla,rfu,29.201,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,4,0,1,NA,ph,ph,6.93,NA
2017-07-17,NA,yawgoo,4,1,1,NA,ph,ph,6.92,NA
2017-07-17,NA,yawgoo,4,2,1,NA,ph,ph,6.79,NA
2017-07-17,NA,yawgoo,4,0,1,NA,temp,degrees C,26.2,NA
2017-07-17,NA,yawgoo,4,1,1,NA,temp,degrees C,25.4,NA
2017-07-17,NA,yawgoo,4,2,1,NA,temp,degrees C,24.6,NA
2017-07-17,NA,yawgoo,5,0,1,NA,do,%,86.6,NA
2017-07-17,NA,yawgoo,5,1,1,NA,do,%,80.3,NA
2017-07-17,NA,yawgoo,5,2,1,NA,do,%,63.7,NA
2017-07-17,NA,yawgoo,5,0,1,NA,do,mg/L,7.02,NA
2017-07-17,NA,yawgoo,5,1,1,NA,do,mg/L,6.52,NA
2017-07-17,NA,yawgoo,5,2,1,NA,do,mg/L,5.12,NA
2017-07-17,NA,yawgoo,5,int,1,NA,ext_chla,µg/L,4.639,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,5,int,2,NA,ext_chla,µg/L,4.979,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,5,int,1,NA,ext_chla,rfu,26.151,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,5,int,2,NA,ext_chla,rfu,28.068,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,5,0,1,NA,ph,ph,6.95,NA
2017-07-17,NA,yawgoo,5,1,1,NA,ph,ph,6.93,NA
2017-07-17,NA,yawgoo,5,2,1,NA,ph,ph,6.68,NA
2017-07-17,NA,yawgoo,5,0,1,NA,temp,degrees C,26.1,NA
2017-07-17,NA,yawgoo,5,1,1,NA,temp,degrees C,25.4,NA
2017-07-17,NA,yawgoo,5,2,1,NA,temp,degrees C,24.5,NA
2017-07-17,NA,yawgoo,6,0,1,NA,do,%,86.4,NA
2017-07-17,NA,yawgoo,6,1,1,NA,do,%,79.7,NA
2017-07-17,NA,yawgoo,6,2,1,NA,do,%,72.6,NA
2017-07-17,NA,yawgoo,6,0,1,NA,do,mg/L,6.72,NA
2017-07-17,NA,yawgoo,6,1,1,NA,do,mg/L,6.23,NA
2017-07-17,NA,yawgoo,6,2,1,NA,do,mg/L,5.86,NA
2017-07-17,NA,yawgoo,6,int,1,NA,ext_chla,µg/L,6.064,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,6,int,2,NA,ext_chla,µg/L,5.475,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,6,int,1,NA,ext_chla,rfu,34.183,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,6,int,2,NA,ext_chla,rfu,30.864,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,6,0,1,NA,ph,ph,6.87,NA
2017-07-17,NA,yawgoo,6,1,1,NA,ph,ph,6.86,NA
2017-07-17,NA,yawgoo,6,2,1,NA,ph,ph,6.73,NA
2017-07-17,NA,yawgoo,6,0,1,NA,temp,degrees C,26.4,NA
2017-07-17,NA,yawgoo,6,1,1,NA,temp,degrees C,26.3,NA
2017-07-17,NA,yawgoo,6,2,1,NA,temp,degrees C,25.5,NA
2017-07-17,NA,yawgoo,p,0,1,NA,do,%,87.8,NA
2017-07-17,NA,yawgoo,p,1,1,NA,do,%,84.4,NA
2017-07-17,NA,yawgoo,p,2,1,NA,do,%,68.7,NA
2017-07-17,NA,yawgoo,p,3,1,NA,do,%,56.9,NA
2017-07-17,NA,yawgoo,p,4,1,NA,do,%,1.8,NA
2017-07-17,NA,yawgoo,p,5,1,NA,do,%,0.7,NA
2017-07-17,NA,yawgoo,p,6,1,NA,do,%,10.2,NA
2017-07-17,NA,yawgoo,p,7,1,NA,do,%,8.2,NA
2017-07-17,NA,yawgoo,p,8,1,NA,do,%,2.3,NA
2017-07-17,NA,yawgoo,p,9,1,NA,do,%,0.8,NA
2017-07-17,NA,yawgoo,p,10,1,NA,do,%,0.9,NA
2017-07-17,NA,yawgoo,p,0,1,NA,do,mg/L,6.99,NA
2017-07-17,NA,yawgoo,p,1,1,NA,do,mg/L,6.62,NA
2017-07-17,NA,yawgoo,p,2,1,NA,do,mg/L,5.68,NA
2017-07-17,NA,yawgoo,p,3,1,NA,do,mg/L,4.74,NA
2017-07-17,NA,yawgoo,p,4,1,NA,do,mg/L,0.14,NA
2017-07-17,NA,yawgoo,p,5,1,NA,do,mg/L,0.07,NA
2017-07-17,NA,yawgoo,p,6,1,NA,do,mg/L,1.09,NA
2017-07-17,NA,yawgoo,p,7,1,NA,do,mg/L,0.82,NA
2017-07-17,NA,yawgoo,p,8,1,NA,do,mg/L,0.24,NA
2017-07-17,NA,yawgoo,p,9,1,NA,do,mg/L,0.08,NA
2017-07-17,NA,yawgoo,p,10,1,NA,do,mg/L,0.11,NA
2017-07-17,NA,yawgoo,p,int,1,NA,ext_chla,µg/L,6.326,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,p,int,2,NA,ext_chla,µg/L,5.552,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,p,int,3,NA,ext_chla,µg/L,5.903,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,p,int,1,NA,ext_chla,rfu,35.657,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,p,int,2,NA,ext_chla,rfu,31.297,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,p,int,3,NA,ext_chla,rfu,33.273,m07 fluorometer with older curve
2017-07-17,NA,yawgoo,p,0,1,NA,ph,ph,6.98,NA
2017-07-17,NA,yawgoo,p,1,1,NA,ph,ph,6.96,NA
2017-07-17,NA,yawgoo,p,2,1,NA,ph,ph,6.75,NA
2017-07-17,NA,yawgoo,p,3,1,NA,ph,ph,6.57,NA
2017-07-17,NA,yawgoo,p,4,1,NA,ph,ph,6.16,NA
2017-07-17,NA,yawgoo,p,5,1,NA,ph,ph,6.16,NA
2017-07-17,NA,yawgoo,p,6,1,NA,ph,ph,6.06,NA
2017-07-17,NA,yawgoo,p,7,1,NA,ph,ph,6.05,NA
2017-07-17,NA,yawgoo,p,8,1,NA,ph,ph,6.08,NA
2017-07-17,NA,yawgoo,p,9,1,NA,ph,ph,6.22,NA
2017-07-17,NA,yawgoo,p,10,1,NA,ph,ph,6.31,NA
2017-07-17,NA,yawgoo,p,0,1,NA,temp,degrees C,26.2,NA
2017-07-17,NA,yawgoo,p,1,1,NA,temp,degrees C,25.9,NA
2017-07-17,NA,yawgoo,p,2,1,NA,temp,degrees C,24.8,NA
2017-07-17,NA,yawgoo,p,3,1,NA,temp,degrees C,23.7,NA
2017-07-17,NA,yawgoo,p,4,1,NA,temp,degrees C,19.5,NA
2017-07-17,NA,yawgoo,p,5,1,NA,temp,degrees C,15.1,NA
2017-07-17,NA,yawgoo,p,6,1,NA,temp,degrees C,13.1,NA
2017-07-17,NA,yawgoo,p,7,1,NA,temp,degrees C,11.8,NA
2017-07-17,NA,yawgoo,p,8,1,NA,temp,degrees C,11.1,NA
2017-07-17,NA,yawgoo,p,9,1,NA,temp,degrees C,10.9,NA
2017-07-17,NA,yawgoo,p,10,1,NA,temp,degrees C,10.9,NA
2017-07-19,NA,warwick,1,0,1,NA,do,%,98.7,NA
2017-07-19,NA,warwick,1,1,1,NA,do,%,86.7,NA
2017-07-19,NA,warwick,1,2,1,NA,do,%,93.3,NA
2017-07-19,NA,warwick,1,0,1,NA,do,mg/L,7.63,NA
2017-07-19,NA,warwick,1,1,1,NA,do,mg/L,6.93,NA
2017-07-19,NA,warwick,1,2,1,NA,do,mg/L,7.33,NA
2017-07-19,NA,warwick,1,int,1,NA,ext_chla,µg/L,11.032,m07 fluorometer with older curve
2017-07-19,NA,warwick,1,int,2,NA,ext_chla,µg/L,11.578,m07 fluorometer with older curve
2017-07-19,NA,warwick,1,int,1,NA,ext_chla,rfu,62.187,m07 fluorometer with older curve
2017-07-19,NA,warwick,1,int,2,NA,ext_chla,rfu,65.263,m07 fluorometer with older curve
2017-07-19,NA,warwick,1,0,1,NA,ph,ph,8.13,NA
2017-07-19,NA,warwick,1,1,1,NA,ph,ph,8.44,NA
2017-07-19,NA,warwick,1,2,1,NA,ph,ph,8.45,NA
2017-07-19,NA,warwick,1,0,1,NA,temp,degrees C,28.3,NA
2017-07-19,NA,warwick,1,1,1,NA,temp,degrees C,28.1,NA
2017-07-19,NA,warwick,1,2,1,NA,temp,degrees C,27.5,NA
2017-07-19,NA,warwick,2,0,1,NA,do,%,96.4,NA
2017-07-19,NA,warwick,2,1,1,NA,do,%,94.4,NA
2017-07-19,NA,warwick,2,2,1,NA,do,%,88.3,NA
2017-07-19,NA,warwick,2,0,1,NA,do,mg/L,7.63,NA
2017-07-19,NA,warwick,2,1,1,NA,do,mg/L,7.53,NA
2017-07-19,NA,warwick,2,2,1,NA,do,mg/L,7.34,NA
2017-07-19,NA,warwick,2,int,1,NA,ext_chla,µg/L,21.444,m07 fluorometer with older curve
2017-07-19,NA,warwick,2,int,2,NA,ext_chla,µg/L,19.618,m07 fluorometer with older curve
2017-07-19,NA,warwick,2,int,1,NA,ext_chla,rfu,120.877,m07 fluorometer with older curve
2017-07-19,NA,warwick,2,int,2,NA,ext_chla,rfu,110.587,m07 fluorometer with older curve
2017-07-19,NA,warwick,2,0,1,NA,ph,ph,8.47,NA
2017-07-19,NA,warwick,2,1,1,NA,ph,ph,8.56,NA
2017-07-19,NA,warwick,2,2,1,NA,ph,ph,8.58,NA
2017-07-19,NA,warwick,2,0,1,NA,temp,degrees C,27.4,NA
2017-07-19,NA,warwick,2,1,1,NA,temp,degrees C,26.7,NA
2017-07-19,NA,warwick,2,2,1,NA,temp,degrees C,26.2,NA
2017-07-19,NA,warwick,3,0,1,NA,do,%,94,NA
2017-07-19,NA,warwick,3,1,1,NA,do,%,96.9,NA
2017-07-19,NA,warwick,3,2,1,NA,do,%,94.7,NA
2017-07-19,NA,warwick,3,0,1,NA,do,mg/L,7.32,NA
2017-07-19,NA,warwick,3,1,1,NA,do,mg/L,7.72,NA
2017-07-19,NA,warwick,3,2,1,NA,do,mg/L,7.85,NA
2017-07-19,NA,warwick,3,int,1,NA,ext_chla,µg/L,20.532,m07 fluorometer with older curve
2017-07-19,NA,warwick,3,int,2,NA,ext_chla,µg/L,19.852,m07 fluorometer with older curve
2017-07-19,NA,warwick,3,int,1,NA,ext_chla,rfu,115.74,m07 fluorometer with older curve
2017-07-19,NA,warwick,3,int,2,NA,ext_chla,rfu,111.906,m07 fluorometer with older curve
2017-07-19,NA,warwick,3,0,1,NA,ph,ph,8.47,NA
2017-07-19,NA,warwick,3,1,1,NA,ph,ph,8.59,NA
2017-07-19,NA,warwick,3,2,1,NA,ph,ph,8.47,NA
2017-07-19,NA,warwick,3,0,1,NA,temp,degrees C,27.5,NA
2017-07-19,NA,warwick,3,1,1,NA,temp,degrees C,26.8,NA
2017-07-19,NA,warwick,3,2,1,NA,temp,degrees C,26.7,NA
2017-07-19,NA,warwick,4,0,1,NA,do,%,95.8,NA
2017-07-19,NA,warwick,4,1,1,NA,do,%,94.2,NA
2017-07-19,NA,warwick,4,2,1,NA,do,%,86.8,NA
2017-07-19,NA,warwick,4,0,1,NA,do,mg/L,7.66,NA
2017-07-19,NA,warwick,4,1,1,NA,do,mg/L,7.54,NA
2017-07-19,NA,warwick,4,2,1,NA,do,mg/L,6.9,NA
2017-07-19,NA,warwick,4,int,1,NA,ext_chla,µg/L,13.248,m07 fluorometer with older curve
2017-07-19,NA,warwick,4,int,2,NA,ext_chla,µg/L,13.405,m07 fluorometer with older curve
2017-07-19,NA,warwick,4,int,1,NA,ext_chla,rfu,74.681,m07 fluorometer with older curve
2017-07-19,NA,warwick,4,int,2,NA,ext_chla,rfu,75.564,m07 fluorometer with older curve
2017-07-19,NA,warwick,4,0,1,NA,ph,ph,8.48,NA
2017-07-19,NA,warwick,4,1,1,NA,ph,ph,8.49,NA
2017-07-19,NA,warwick,4,2,1,NA,ph,ph,8.48,NA
2017-07-19,NA,warwick,4,0,1,NA,temp,degrees C,27.7,NA
2017-07-19,NA,warwick,4,1,1,NA,temp,degrees C,27.6,NA
2017-07-19,NA,warwick,4,2,1,NA,temp,degrees C,26.2,NA
2017-07-19,NA,warwick,5,0,1,NA,do,%,94.2,NA
2017-07-19,NA,warwick,5,1,1,NA,do,%,93.5,NA
2017-07-19,NA,warwick,5,2,1,NA,do,%,91.7,NA
2017-07-19,NA,warwick,5,0,1,NA,do,mg/L,7.2,NA
2017-07-19,NA,warwick,5,1,1,NA,do,mg/L,7.34,NA
2017-07-19,NA,warwick,5,2,1,NA,do,mg/L,7.23,NA
2017-07-19,NA,warwick,5,int,1,NA,ext_chla,µg/L,11.062,m07 fluorometer with older curve
2017-07-19,NA,warwick,5,int,2,NA,ext_chla,µg/L,9.715,m07 fluorometer with older curve
2017-07-19,NA,warwick,5,int,1,NA,ext_chla,rfu,62.354,m07 fluorometer with older curve
2017-07-19,NA,warwick,5,int,2,NA,ext_chla,rfu,54.764,m07 fluorometer with older curve
2017-07-19,NA,warwick,5,0,1,NA,ph,ph,8.38,NA
2017-07-19,NA,warwick,5,1,1,NA,ph,ph,8.52,NA
2017-07-19,NA,warwick,5,2,1,NA,ph,ph,8.52,NA
2017-07-19,NA,warwick,5,0,1,NA,temp,degrees C,28.3,NA
2017-07-19,NA,warwick,5,1,1,NA,temp,degrees C,28,NA
2017-07-19,NA,warwick,5,2,1,NA,temp,degrees C,27.9,NA
2017-07-19,NA,warwick,6,0,1,NA,do,%,97.5,NA
2017-07-19,NA,warwick,6,1,1,NA,do,%,93.2,NA
2017-07-19,NA,warwick,6,2,1,NA,do,%,91.5,NA
2017-07-19,NA,warwick,6,0,1,NA,do,mg/L,7.44,NA
2017-07-19,NA,warwick,6,1,1,NA,do,mg/L,7.29,NA
2017-07-19,NA,warwick,6,2,1,NA,do,mg/L,7.45,NA
2017-07-19,NA,warwick,6,int,1,NA,ext_chla,µg/L,9.652,m07 fluorometer with older curve
2017-07-19,NA,warwick,6,int,2,NA,ext_chla,µg/L,9.37,m07 fluorometer with older curve
2017-07-19,NA,warwick,6,int,1,NA,ext_chla,rfu,54.411,m07 fluorometer with older curve
2017-07-19,NA,warwick,6,int,2,NA,ext_chla,rfu,52.821,m07 fluorometer with older curve
2017-07-19,NA,warwick,6,0,1,NA,ph,ph,8.45,NA
2017-07-19,NA,warwick,6,1,1,NA,ph,ph,8.47,NA
2017-07-19,NA,warwick,6,2,1,NA,ph,ph,8.48,NA
2017-07-19,NA,warwick,6,0,1,NA,temp,degrees C,28.4,NA
2017-07-19,NA,warwick,6,1,1,NA,temp,degrees C,28.4,NA
2017-07-19,NA,warwick,6,2,1,NA,temp,degrees C,28.3,NA
2017-07-19,NA,warwick,p,0,1,NA,do,%,94.3,NA
2017-07-19,NA,warwick,p,1,1,NA,do,%,88.5,NA
2017-07-19,NA,warwick,p,2,1,NA,do,%,94,NA
2017-07-19,NA,warwick,p,3,1,NA,do,%,85.2,NA
2017-07-19,NA,warwick,p,4,1,NA,do,%,1.5,NA
2017-07-19,NA,warwick,p,5,1,NA,do,%,0.9,NA
2017-07-19,NA,warwick,p,6,1,NA,do,%,0.8,NA
2017-07-19,NA,warwick,p,7,1,NA,do,%,1.5,NA
2017-07-19,NA,warwick,p,8,1,NA,do,%,1,NA
2017-07-19,NA,warwick,p,9,1,NA,do,%,1,NA
2017-07-19,NA,warwick,p,10,1,NA,do,%,1.1,NA
2017-07-19,NA,warwick,p,0,1,NA,do,mg/L,7.46,NA
2017-07-19,NA,warwick,p,1,1,NA,do,mg/L,7.22,NA
2017-07-19,NA,warwick,p,2,1,NA,do,mg/L,7.61,NA
2017-07-19,NA,warwick,p,3,1,NA,do,mg/L,7.01,NA
2017-07-19,NA,warwick,p,4,1,NA,do,mg/L,0.13,NA
2017-07-19,NA,warwick,p,5,1,NA,do,mg/L,0.09,NA
2017-07-19,NA,warwick,p,6,1,NA,do,mg/L,0.09,NA
2017-07-19,NA,warwick,p,7,1,NA,do,mg/L,0.13,NA
2017-07-19,NA,warwick,p,8,1,NA,do,mg/L,0.11,NA
2017-07-19,NA,warwick,p,9,1,NA,do,mg/L,0.1,NA
2017-07-19,NA,warwick,p,10,1,NA,do,mg/L,0.11,NA
2017-07-19,NA,warwick,p,int,1,NA,ext_chla,µg/L,13.348,m07 fluorometer with older curve
2017-07-19,NA,warwick,p,int,2,NA,ext_chla,µg/L,14.92,m07 fluorometer with older curve
2017-07-19,NA,warwick,p,int,1,NA,ext_chla,rfu,75.241,m07 fluorometer with older curve
2017-07-19,NA,warwick,p,int,2,NA,ext_chla,rfu,84.104,m07 fluorometer with older curve
2017-07-19,NA,warwick,p,0,1,NA,ph,ph,8.49,NA
2017-07-19,NA,warwick,p,1,1,NA,ph,ph,8.52,NA
2017-07-19,NA,warwick,p,2,1,NA,ph,ph,8.53,NA
2017-07-19,NA,warwick,p,3,1,NA,ph,ph,8.32,NA
2017-07-19,NA,warwick,p,4,1,NA,ph,ph,7.58,NA
2017-07-19,NA,warwick,p,5,1,NA,ph,ph,6.94,NA
2017-07-19,NA,warwick,p,6,1,NA,ph,ph,6.99,NA
2017-07-19,NA,warwick,p,7,1,NA,ph,ph,7.11,NA
2017-07-19,NA,warwick,p,8,1,NA,ph,ph,7.2,NA
2017-07-19,NA,warwick,p,9,1,NA,ph,ph,7.23,NA
2017-07-19,NA,warwick,p,10,1,NA,ph,ph,7.24,NA
2017-07-19,NA,warwick,p,0,1,NA,temp,degrees C,27.8,NA
2017-07-19,NA,warwick,p,1,1,NA,temp,degrees C,27.6,NA
2017-07-19,NA,warwick,p,2,1,NA,temp,degrees C,25.9,NA
2017-07-19,NA,warwick,p,3,1,NA,temp,degrees C,24.4,NA
2017-07-19,NA,warwick,p,4,1,NA,temp,degrees C,20.4,NA
2017-07-19,NA,warwick,p,5,1,NA,temp,degrees C,14.8,NA
2017-07-19,NA,warwick,p,6,1,NA,temp,degrees C,13.4,NA
2017-07-19,NA,warwick,p,7,1,NA,temp,degrees C,13.2,NA
2017-07-19,NA,warwick,p,8,1,NA,temp,degrees C,13.2,NA
2017-07-19,NA,warwick,p,9,1,NA,temp,degrees C,13.2,NA
2017-07-19,NA,warwick,p,10,1,NA,temp,degrees C,13.2,NA
2017-07-19,NA,yawgoo,1,0,1,NA,do,%,80.4,NA
2017-07-19,NA,yawgoo,1,1,1,NA,do,%,78,NA
2017-07-19,NA,yawgoo,1,2,1,NA,do,%,70.9,NA
2017-07-19,NA,yawgoo,1,0,1,NA,do,mg/L,6.33,NA
2017-07-19,NA,yawgoo,1,1,1,NA,do,mg/L,6.02,NA
2017-07-19,NA,yawgoo,1,2,1,NA,do,mg/L,5.56,NA
2017-07-19,NA,yawgoo,1,int,1,NA,ext_chla,µg/L,5.028,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,1,int,2,NA,ext_chla,µg/L,5.208,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,1,int,1,NA,ext_chla,rfu,28.344,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,1,int,2,NA,ext_chla,rfu,29.355,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,1,0,1,NA,ph,ph,6.83,NA
2017-07-19,NA,yawgoo,1,1,1,NA,ph,ph,6.98,NA
2017-07-19,NA,yawgoo,1,2,1,NA,ph,ph,6.96,NA
2017-07-19,NA,yawgoo,1,0,1,NA,temp,degrees C,28,NA
2017-07-19,NA,yawgoo,1,1,1,NA,temp,degrees C,27.8,NA
2017-07-19,NA,yawgoo,1,2,1,NA,temp,degrees C,27.4,NA
2017-07-19,NA,yawgoo,2,0,1,NA,do,%,80.2,NA
2017-07-19,NA,yawgoo,2,1,1,NA,do,%,76.7,NA
2017-07-19,NA,yawgoo,2,2,1,NA,do,%,75.5,NA
2017-07-19,NA,yawgoo,2,0,1,NA,do,mg/L,6.41,NA
2017-07-19,NA,yawgoo,2,1,1,NA,do,mg/L,6.1,NA
2017-07-19,NA,yawgoo,2,2,1,NA,do,mg/L,5.91,NA
2017-07-19,NA,yawgoo,2,int,1,NA,ext_chla,µg/L,4.422,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,2,int,2,NA,ext_chla,µg/L,4.346,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,2,int,1,NA,ext_chla,rfu,24.929,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,2,int,2,NA,ext_chla,rfu,24.496,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,2,0,1,NA,ph,ph,7.11,NA
2017-07-19,NA,yawgoo,2,1,1,NA,ph,ph,7.09,NA
2017-07-19,NA,yawgoo,2,2,1,NA,ph,ph,7.09,NA
2017-07-19,NA,yawgoo,2,0,1,NA,temp,degrees C,27.7,NA
2017-07-19,NA,yawgoo,2,1,1,NA,temp,degrees C,27.6,NA
2017-07-19,NA,yawgoo,2,2,1,NA,temp,degrees C,27.6,NA
2017-07-19,NA,yawgoo,3,0,1,NA,do,%,77.8,NA
2017-07-19,NA,yawgoo,3,1,1,NA,do,%,76.4,NA
2017-07-19,NA,yawgoo,3,2,1,NA,do,%,74,NA
2017-07-19,NA,yawgoo,3,0,1,NA,do,mg/L,6.17,NA
2017-07-19,NA,yawgoo,3,1,1,NA,do,mg/L,5.98,NA
2017-07-19,NA,yawgoo,3,2,1,NA,do,mg/L,5.81,NA
2017-07-19,NA,yawgoo,3,int,1,NA,ext_chla,µg/L,3.785,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,3,int,2,NA,ext_chla,µg/L,3.895,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,3,int,1,NA,ext_chla,rfu,21.337,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,3,int,2,NA,ext_chla,rfu,21.958,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,3,0,1,NA,ph,ph,7.2,NA
2017-07-19,NA,yawgoo,3,1,1,NA,ph,ph,7.13,NA
2017-07-19,NA,yawgoo,3,2,1,NA,ph,ph,7.09,NA
2017-07-19,NA,yawgoo,3,0,1,NA,temp,degrees C,27.7,NA
2017-07-19,NA,yawgoo,3,1,1,NA,temp,degrees C,27.6,NA
2017-07-19,NA,yawgoo,3,2,1,NA,temp,degrees C,27.3,NA
2017-07-19,NA,yawgoo,4,0,1,NA,do,%,79.8,NA
2017-07-19,NA,yawgoo,4,1,1,NA,do,%,76.2,NA
2017-07-19,NA,yawgoo,4,2,1,NA,do,%,58,NA
2017-07-19,NA,yawgoo,4,0,1,NA,do,mg/L,6.28,NA
2017-07-19,NA,yawgoo,4,1,1,NA,do,mg/L,5.97,NA
2017-07-19,NA,yawgoo,4,2,1,NA,do,mg/L,4.75,NA
2017-07-19,NA,yawgoo,4,int,1,NA,ext_chla,µg/L,3.758,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,4,int,2,NA,ext_chla,µg/L,3.516,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,4,int,1,NA,ext_chla,rfu,21.184,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,4,int,2,NA,ext_chla,rfu,19.817,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,4,0,1,NA,ph,ph,7.14,NA
2017-07-19,NA,yawgoo,4,1,1,NA,ph,ph,7.1,NA
2017-07-19,NA,yawgoo,4,2,1,NA,ph,ph,6.9,NA
2017-07-19,NA,yawgoo,4,0,1,NA,temp,degrees C,27.9,NA
2017-07-19,NA,yawgoo,4,1,1,NA,temp,degrees C,27.6,NA
2017-07-19,NA,yawgoo,4,2,1,NA,temp,degrees C,26,NA
2017-07-19,NA,yawgoo,5,0,1,NA,do,%,74.5,NA
2017-07-19,NA,yawgoo,5,1,1,NA,do,%,72.1,NA
2017-07-19,NA,yawgoo,5,2,1,NA,do,%,50.1,NA
2017-07-19,NA,yawgoo,5,0,1,NA,do,mg/L,5.81,NA
2017-07-19,NA,yawgoo,5,1,1,NA,do,mg/L,5.98,NA
2017-07-19,NA,yawgoo,5,2,1,NA,do,mg/L,4.06,NA
2017-07-19,NA,yawgoo,5,int,1,NA,ext_chla,µg/L,3.592,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,5,int,2,NA,ext_chla,µg/L,3.006,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,5,int,1,NA,ext_chla,rfu,20.246,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,5,int,2,NA,ext_chla,rfu,16.946,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,5,0,1,NA,ph,ph,7.01,NA
2017-07-19,NA,yawgoo,5,1,1,NA,ph,ph,6.97,NA
2017-07-19,NA,yawgoo,5,2,1,NA,ph,ph,6.83,NA
2017-07-19,NA,yawgoo,5,0,1,NA,temp,degrees C,28,NA
2017-07-19,NA,yawgoo,5,1,1,NA,temp,degrees C,26.8,NA
2017-07-19,NA,yawgoo,5,2,1,NA,temp,degrees C,25.8,NA
2017-07-19,NA,yawgoo,6,0,1,NA,do,%,78.1,NA
2017-07-19,NA,yawgoo,6,1,1,NA,do,%,75.3,NA
2017-07-19,NA,yawgoo,6,2,1,NA,do,%,72.4,NA
2017-07-19,NA,yawgoo,6,0,1,NA,do,mg/L,6.11,NA
2017-07-19,NA,yawgoo,6,1,1,NA,do,mg/L,5.97,NA
2017-07-19,NA,yawgoo,6,2,1,NA,do,mg/L,5.64,NA
2017-07-19,NA,yawgoo,6,int,1,NA,ext_chla,µg/L,8.562,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,6,int,2,NA,ext_chla,µg/L,8.239,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,6,int,1,NA,ext_chla,rfu,48.262,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,6,int,2,NA,ext_chla,rfu,46.446,m07 fluorometer with older curve
2017-07-19,NA,yawgoo,6,0,1,NA,ph,ph,6.79,NA
2017-07-19,NA,yawgoo,6,1,1,NA,ph,ph,6.9,NA
2017-07-19,NA,yawgoo,6,2,1,NA,ph,ph,6.91,NA
2017-07-19,NA,yawgoo,6,0,1,NA,temp,degrees C,28,NA
2017-07-19,NA,yawgoo,6,1,1,NA,temp,degrees C,27.6,NA
2017-07-19,NA,yawgoo,6,2,1,NA,temp,degrees C,27,NA
2017-07-19,NA,yawgoo,p,0,1,NA,do,%,79.1,NA
2017-07-19,NA,yawgoo,p,1,1,NA,do,%,77.2,NA
2017-07-19,NA,yawgoo,p,2,1,NA,do,%,67.6,NA
2017-07-19,NA,yawgoo,p,3,1,NA,do,%,44.2,NA
2017-07-19,NA,yawgoo,p,4,1,NA,do,%,1.9,NA
2017-07-19,NA,yawgoo,p,5,1,NA,do,%,1,NA
2017-07-19,NA,yawgoo,p,6,1,NA,do,%,8.1,NA
2017-07-19,NA,yawgoo,p,7,1,NA,do,%,3.7,NA
2017-07-19,NA,yawgoo,p,8,1,NA,do,%,0.9,NA
