day,month,year,waterbody,site,depth,reps,variable,value
26,9,2019,slack,5,2,1,spc,248.6
26,9,2019,slack,5,0,1,cond,na
26,9,2019,slack,5,1,1,cond,na
26,9,2019,slack,5,2,1,cond,na
26,9,2019,slack,5,0,1,salinity,0.12
26,9,2019,slack,5,1,1,salinity,0.12
26,9,2019,slack,5,2,1,salinity,0.12
26,9,2019,slack,5,0,1,ph,7.33
26,9,2019,slack,5,1,1,ph,7.36
26,9,2019,slack,5,2,1,ph,7.2
26,9,2019,slack,5,int,1,secchi,1.725
24,10,2019,slack,1,0,1,temp,13.6
24,10,2019,slack,1,1,1,temp,13.4
24,10,2019,slack,1,2,1,temp,13.3
24,10,2019,slack,1,0,1,%do,93.3
24,10,2019,slack,1,1,1,%do,92.3
24,10,2019,slack,1,2,1,%do,89.8
24,10,2019,slack,1,0,1,do,9.68
24,10,2019,slack,1,1,1,do,9.64
24,10,2019,slack,1,2,1,do,9.39
24,10,2019,slack,1,0,1,spc,231.2
24,10,2019,slack,1,1,1,spc,231.3
24,10,2019,slack,1,2,1,spc,231.6
24,10,2019,slack,1,0,1,cond,na
24,10,2019,slack,1,1,1,cond,na
24,10,2019,slack,1,2,1,cond,na
24,10,2019,slack,1,0,1,salinity,0.11
24,10,2019,slack,1,1,1,salinity,0.11
24,10,2019,slack,1,2,1,salinity,0.11
24,10,2019,slack,1,0,1,ph,6.8
24,10,2019,slack,1,1,1,ph,6.8
24,10,2019,slack,1,2,1,ph,6.8
24,10,2019,slack,1,int,1,secchi,2.35
24,10,2019,slack,2,0,1,temp,13.7
24,10,2019,slack,2,1,1,temp,13.5
24,10,2019,slack,2,2,1,temp,13.1
24,10,2019,slack,2,0,1,%do,93.9
24,10,2019,slack,2,1,1,%do,92.7
24,10,2019,slack,2,2,1,%do,90.9
24,10,2019,slack,2,0,1,do,9.73
24,10,2019,slack,2,1,1,do,9.7
24,10,2019,slack,2,2,1,do,9.54
24,10,2019,slack,2,0,1,spc,231.2
24,10,2019,slack,2,1,1,spc,231.3
24,10,2019,slack,2,2,1,spc,232
24,10,2019,slack,2,0,1,cond,na
24,10,2019,slack,2,1,1,cond,na
24,10,2019,slack,2,2,1,cond,na
24,10,2019,slack,2,0,1,salinity,0.11
24,10,2019,slack,2,1,1,salinity,0.11
24,10,2019,slack,2,2,1,salinity,0.11
24,10,2019,slack,2,0,1,ph,6.92
24,10,2019,slack,2,1,1,ph,6.92
24,10,2019,slack,2,2,1,ph,6.9
24,10,2019,slack,2,int,1,secchi,2.35
24,10,2019,slack,3,0,1,temp,13.7
24,10,2019,slack,3,1,1,temp,13.7
24,10,2019,slack,3,2,1,temp,13.5
24,10,2019,slack,3,3,1,temp,13.4
24,10,2019,slack,3,0,1,%do,94.8
24,10,2019,slack,3,1,1,%do,94.1
24,10,2019,slack,3,2,1,%do,93.6
24,10,2019,slack,3,3,1,%do,88.3
24,10,2019,slack,3,0,1,do,9.83
24,10,2019,slack,3,1,1,do,9.79
24,10,2019,slack,3,2,1,do,9.76
24,10,2019,slack,3,3,1,do,9.17
24,10,2019,slack,3,0,1,spc,230.9
