day,month,year,waterbody,site,depth,reps,variable,value
1,6,2017,warwick,p,10,1,spc,na
1,6,2017,warwick,p,0,1,ph,na
1,6,2017,warwick,p,1,1,ph,na
1,6,2017,warwick,p,2,1,ph,na
1,6,2017,warwick,p,3,1,ph,na
1,6,2017,warwick,p,4,1,ph,na
1,6,2017,warwick,p,5,1,ph,na
1,6,2017,warwick,p,6,1,ph,na
1,6,2017,warwick,p,7,1,ph,na
1,6,2017,warwick,p,8,1,ph,na
1,6,2017,warwick,p,9,1,ph,na
1,6,2017,warwick,p,10,1,ph,na
1,6,2017,warwick,p,0,1,salinity,na
1,6,2017,warwick,p,1,1,salinity,na
1,6,2017,warwick,p,2,1,salinity,na
1,6,2017,warwick,p,3,1,salinity,na
1,6,2017,warwick,p,4,1,salinity,na
1,6,2017,warwick,p,5,1,salinity,na
1,6,2017,warwick,p,6,1,salinity,na
1,6,2017,warwick,p,7,1,salinity,na
1,6,2017,warwick,p,8,1,salinity,na
1,6,2017,warwick,p,9,1,salinity,na
1,6,2017,warwick,p,10,1,salinity,na
1,6,2017,warwick,p,0,1,cond,na
1,6,2017,warwick,p,1,1,cond,na
1,6,2017,warwick,p,2,1,cond,na
1,6,2017,warwick,p,3,1,cond,na
1,6,2017,warwick,p,4,1,cond,na
1,6,2017,warwick,p,5,1,cond,na
1,6,2017,warwick,p,6,1,cond,na
1,6,2017,warwick,p,7,1,cond,na
1,6,2017,warwick,p,8,1,cond,na
1,6,2017,warwick,p,9,1,cond,na
1,6,2017,warwick,p,10,1,cond,na
1,6,2017,warwick,p,int,1,secchi,na
1,6,2017,warwick,1,int,1,turb,9.78
1,6,2017,warwick,1,int,2,turb,9.57
1,6,2017,warwick,2,int,1,turb,na
1,6,2017,warwick,2,int,2,turb,na
1,6,2017,warwick,3,int,1,turb,na
1,6,2017,warwick,3,int,2,turb,na
1,6,2017,warwick,4,int,1,turb,na
1,6,2017,warwick,4,int,2,turb,na
1,6,2017,warwick,5,int,1,turb,na
1,6,2017,warwick,5,int,2,turb,na
1,6,2017,warwick,6,int,1,turb,na
1,6,2017,warwick,6,int,2,turb,na
1,6,2017,warwick,p,int,1,turb,na
1,6,2017,warwick,p,int,2,turb,na
1,6,2017,warwick,p,int,3,turb,na
1,6,2017,warwick,1,int,1,chla,na
1,6,2017,warwick,1,int,2,chla,na
1,6,2017,warwick,1,int,1,phyco,na
1,6,2017,warwick,1,int,2,phyco,na
1,6,2017,warwick,2,int,1,chla,na
1,6,2017,warwick,2,int,2,chla,na
1,6,2017,warwick,2,int,1,phyco,na
1,6,2017,warwick,2,int,2,phyco,na
1,6,2017,warwick,3,int,1,chla,na
1,6,2017,warwick,3,int,2,chla,na
1,6,2017,warwick,3,int,1,phyco,na
1,6,2017,warwick,3,int,2,phyco,na
1,6,2017,warwick,4,int,1,chla,na
1,6,2017,warwick,4,int,2,chla,na
1,6,2017,warwick,4,int,1,phyco,na
1,6,2017,warwick,4,int,2,phyco,na
1,6,2017,warwick,5,int,1,chla,na
1,6,2017,warwick,5,int,2,chla,na
1,6,2017,warwick,5,int,1,phyco,na
1,6,2017,warwick,5,int,2,phyco,na
1,6,2017,warwick,6,int,1,chla,na
1,6,2017,warwick,6,int,2,chla,na
1,6,2017,warwick,6,int,1,phyco,na
1,6,2017,warwick,6,int,2,phyco,na
1,6,2017,warwick,p,int,1,chla,na
1,6,2017,warwick,p,int,2,chla,na
1,6,2017,warwick,p,int,1,phyco,na
1,6,2017,warwick,p,int,2,phyco,na
1,6,2017,warwick,p,int,1,tn,na
1,6,2017,warwick,p,int,2,tn,na
1,6,2017,warwick,p,int,1,tp,na
1,6,2017,warwick,p,int,2,tp,na
1,6,2017,warwick,p,int,1,no3,na
1,6,2017,warwick,p,int,2,no3,na
1,6,2017,warwick,p,int,1,po4,na
1,6,2017,warwick,p,int,2,po4,na
1,6,2017,warwick,p,int,1,nh4,na
1,6,2017,warwick,p,int,2,nh4,na
7,6,2017,yawgoo,1,0,1,do,7.37
7,6,2017,yawgoo,1,1,1,do,7.44
7,6,2017,yawgoo,1,2,1,do,7.21
7,6,2017,yawgoo,1,0,1,%do,77.1
7,6,2017,yawgoo,1,1,1,%do,77.3
7,6,2017,yawgoo,1,2,1,%do,72
7,6,2017,yawgoo,1,0,1,temp,17.4
7,6,2017,yawgoo,1,1,1,temp,16.3
7,6,2017,yawgoo,1,2,1,temp,16.5
7,6,2017,yawgoo,1,0,1,spc,67.6
7,6,2017,yawgoo,1,1,1,spc,67.3
7,6,2017,yawgoo,1,2,1,spc,67.3
7,6,2017,yawgoo,1,0,1,ph,6.5
7,6,2017,yawgoo,1,1,1,ph,6.54
7,6,2017,yawgoo,1,2,1,ph,6.54
7,6,2017,yawgoo,1,0,1,salinity,0.03
7,6,2017,yawgoo,1,1,1,salinity,0.03
7,6,2017,yawgoo,1,2,1,salinity,0.03
7,6,2017,yawgoo,1,0,1,cond,57.6
7,6,2017,yawgoo,1,1,1,cond,56.6
7,6,2017,yawgoo,1,2,1,cond,56.4
7,6,2017,yawgoo,1,int,1,secchi,1.7
7,6,2017,yawgoo,2,0,1,do,7.61
7,6,2017,yawgoo,2,1,1,do,7.01
7,6,2017,yawgoo,2,2,1,do,7.2
7,6,2017,yawgoo,2,0,1,%do,76.4
7,6,2017,yawgoo,2,1,1,%do,71.1
7,6,2017,yawgoo,2,2,1,%do,71
7,6,2017,yawgoo,2,0,1,temp,17
7,6,2017,yawgoo,2,1,1,temp,16.7
7,6,2017,yawgoo,2,2,1,temp,16.5
7,6,2017,yawgoo,2,0,1,spc,67
7,6,2017,yawgoo,2,1,1,spc,67
7,6,2017,yawgoo,2,2,1,spc,67.1
7,6,2017,yawgoo,2,0,1,ph,6.56
7,6,2017,yawgoo,2,1,1,ph,6.55
7,6,2017,yawgoo,2,2,1,ph,6.51
7,6,2017,yawgoo,2,0,1,salinity,0.03
7,6,2017,yawgoo,2,1,1,salinity,0.03
7,6,2017,yawgoo,2,2,1,salinity,0.03
7,6,2017,yawgoo,2,0,1,cond,56.8
7,6,2017,yawgoo,2,1,1,cond,56.4
7,6,2017,yawgoo,2,2,1,cond,56.2
7,6,2017,yawgoo,2,int,1,secchi,1.85
7,6,2017,yawgoo,3,0,1,do,7.92
7,6,2017,yawgoo,3,1,1,do,7.83
7,6,2017,yawgoo,3,2,1,do,7.73
7,6,2017,yawgoo,3,0,1,%do,81.4
7,6,2017,yawgoo,3,1,1,%do,81.2
7,6,2017,yawgoo,3,2,1,%do,79.3
7,6,2017,yawgoo,3,0,1,temp,17.2
